nps_id,customer_id,channel_id,score,comment,responded_at,responded_at_int
13000001052,1096,2,7,Muy conforme con la calidad,2025-08-27 20:47:43,202508272047
13000001053,1253,1,1,Volvería a comprar,2025-03-15 23:15:07,202503152315
13000001054,987,1,8,No Comment,2024-08-26 12:22:53,202408261222
13000001055,43,1,8,Todo perfecto,2024-03-16 19:21:15,202403161921
13000001056,268,1,9,Podría mejorar el empaque,2025-07-18 15:28:42,202507181528
13000001057,1045,1,9,Tardó un poco más de lo esperado,2024-08-28 17:18:20,202408281718
13000001058,1410,1,4,No Comment,2024-08-15 18:48:50,202408151848
13000001059,859,1,10,Atención muy buena,2024-11-16 06:37:27,202411160637
13000001060,353,1,7,Entrega rápida y producto excelente,2024-07-07 02:37:56,202407070237
13000001061,350,2,10,Volvería a comprar,2024-11-01 08:42:45,202411010842
13000001062,663,2,3,No Comment,2024-02-24 09:33:22,202402240933
13000001063,601,1,7,Muy conforme con la calidad,2024-03-01 11:05:16,202403011105
13000001064,468,1,6,Volvería a comprar,2024-10-31 07:46:40,202410310746
13000001065,975,2,10,Tardó un poco más de lo esperado,2025-08-17 03:53:15,202508170353
13000001066,1041,2,10,Muy conforme con la calidad,2025-06-15 21:37:43,202506152137
13000001067,439,2,6,Atención muy buena,2025-07-17 11:14:35,202507171114
13000001068,1120,1,8,Volvería a comprar,2025-05-09 12:37:30,202505091237
13000001069,948,1,9,No Comment,2024-12-28 10:14:34,202412281014
13000001070,1090,2,7,Muy conforme con la calidad,2025-09-11 07:31:49,202509110731
13000001071,771,1,0,Muy conforme con la calidad,2025-08-19 15:49:56,202508191549
13000001072,1337,2,7,Muy conforme con la calidad,2024-12-24 19:27:49,202412241927
13000001073,1269,2,5,Podría mejorar el empaque,2024-10-22 22:48:27,202410222248
13000001074,1052,1,10,Entrega rápida y producto excelente,2025-07-13 15:03:43,202507131503
13000001075,628,1,5,Podría mejorar el empaque,2025-05-01 11:30:52,202505011130
13000001076,589,2,8,Podría mejorar el empaque,2025-04-24 19:34:04,202504241934
13000001077,326,1,0,No Comment,2025-07-09 18:23:49,202507091823
13000001078,1463,1,9,Volvería a comprar,2025-02-22 13:06:41,202502221306
13000001079,1131,2,3,Todo perfecto,2025-07-07 23:47:24,202507072347
13000001080,688,1,10,Todo perfecto,2024-10-20 18:59:31,202410201859
13000001081,1135,1,6,Todo perfecto,2025-02-20 16:47:19,202502201647
13000001082,516,2,8,Entrega rápida y producto excelente,2025-03-04 01:31:41,202503040131
13000001083,1019,2,4,Atención muy buena,2025-08-24 01:47:28,202508240147
13000001084,1009,1,4,No Comment,2025-06-03 08:42:16,202506030842
13000001085,1015,2,9,Todo perfecto,2025-05-17 08:55:14,202505170855
13000001086,234,1,9,No Comment,2025-06-05 08:33:36,202506050833
13000001087,699,1,3,Muy conforme con la calidad,2024-07-29 12:30:10,202407291230
13000001088,807,2,2,Entrega rápida y producto excelente,2024-05-14 18:32:30,202405141832
13000001089,945,2,9,Podría mejorar el empaque,2024-07-14 07:35:13,202407140735
13000001090,264,1,7,Atención muy buena,2025-04-14 18:17:15,202504141817
13000001091,405,2,7,Tardó un poco más de lo esperado,2024-11-28 04:54:07,202411280454
13000001092,549,1,7,No Comment,2025-05-31 17:21:29,202505311721
13000001093,365,1,4,Atención muy buena,2024-07-14 16:45:51,202407141645
13000001094,1208,1,5,Podría mejorar el empaque,2025-07-15 00:45:19,202507150045
13000001095,1005,1,9,Entrega rápida y producto excelente,2024-12-28 03:16:55,202412280316
13000001096,1437,1,5,Todo perfecto,2024-07-09 02:13:34,202407090213
13000001097,396,1,9,Todo perfecto,2024-09-23 14:31:51,202409231431
13000001098,711,1,2,Entrega rápida y producto excelente,2025-01-03 19:41:00,202501031941
13000001099,497,1,9,Atención muy buena,2025-06-22 14:51:11,202506221451
13000001100,37,1,10,Muy conforme con la calidad,2024-01-20 01:08:30,202401200108
13000001101,380,1,8,Entrega rápida y producto excelente,2024-08-28 16:27:24,202408281627
13000001102,535,2,5,Muy conforme con la calidad,2025-08-28 20:34:35,202508282034
13000001103,651,2,8,Volvería a comprar,2024-06-23 06:47:07,202406230647
13000001104,1085,1,9,Entrega rápida y producto excelente,2024-10-23 14:24:56,202410231424
13000001105,1238,2,8,Muy conforme con la calidad,2024-12-07 12:43:27,202412071243
13000001106,184,1,6,Muy conforme con la calidad,2025-08-20 13:25:52,202508201325
13000001107,498,2,7,Entrega rápida y producto excelente,2025-09-29 05:39:09,202509290539
13000001108,1117,2,7,Atención muy buena,2024-09-07 03:51:51,202409070351
13000001109,469,1,10,Podría mejorar el empaque,2025-08-12 10:33:42,202508121033
13000001110,815,1,5,Entrega rápida y producto excelente,2024-08-04 05:28:28,202408040528
13000001111,282,2,10,Tardó un poco más de lo esperado,2024-08-20 02:04:34,202408200204
13000001112,335,2,9,No Comment,2025-01-01 07:59:17,202501010759
13000001113,261,1,6,Todo perfecto,2025-01-17 18:47:46,202501171847
13000001114,540,2,7,No Comment,2025-01-26 16:46:44,202501261646
13000001115,989,1,6,Atención muy buena,2024-10-19 04:54:06,202410190454
13000001116,354,1,9,Atención muy buena,2025-08-08 10:09:25,202508081009
13000001117,487,1,1,No Comment,2025-05-29 17:15:22,202505291715
13000001118,553,2,9,Podría mejorar el empaque,2024-09-05 04:59:33,202409050459
13000001119,1111,2,7,Podría mejorar el empaque,2025-05-06 17:32:27,202505061732
13000001120,293,1,1,Volvería a comprar,2024-07-31 01:50:26,202407310150
13000001121,814,1,7,Volvería a comprar,2025-03-10 05:03:37,202503100503
13000001122,444,2,7,Todo perfecto,2024-02-20 14:49:23,202402201449
13000001123,69,2,8,Volvería a comprar,2025-07-07 13:07:51,202507071307
13000001124,1074,1,8,Entrega rápida y producto excelente,2025-03-15 04:40:46,202503150440
13000001125,121,2,3,Entrega rápida y producto excelente,2024-06-20 04:28:30,202406200428
13000001126,1418,2,3,Podría mejorar el empaque,2025-01-02 08:06:26,202501020806
13000001127,1317,2,4,Entrega rápida y producto excelente,2025-03-11 20:22:41,202503112022
13000001128,317,1,8,No Comment,2024-08-08 17:23:51,202408081723
13000001129,1159,2,9,Muy conforme con la calidad,2025-06-22 23:42:42,202506222342
13000001130,876,1,9,Podría mejorar el empaque,2025-07-27 13:50:02,202507271350
13000001131,159,2,8,Atención muy buena,2025-04-15 03:02:45,202504150302
13000001132,1246,2,8,Entrega rápida y producto excelente,2024-05-14 07:13:22,202405140713
13000001133,831,1,9,Todo perfecto,2024-12-15 07:15:53,202412150715
13000001134,14,2,9,No Comment,2025-01-10 23:41:45,202501102341
13000001135,52,2,8,Tardó un poco más de lo esperado,2024-11-14 02:55:01,202411140255
13000001136,63,1,0,No Comment,2024-05-30 16:41:19,202405301641
13000001137,714,2,7,Entrega rápida y producto excelente,2024-07-25 05:35:00,202407250535
13000001138,276,2,9,Atención muy buena,2024-08-30 03:49:51,202408300349
13000001139,165,2,7,Muy conforme con la calidad,2024-04-06 05:12:27,202404060512
13000001140,361,1,7,Podría mejorar el empaque,2024-03-05 12:44:42,202403051244
13000001141,1339,1,8,Podría mejorar el empaque,2024-07-07 01:15:04,202407070115
13000001142,56,2,9,Muy conforme con la calidad,2024-01-20 17:02:05,202401201702
13000001143,665,2,2,Entrega rápida y producto excelente,2025-09-27 07:33:29,202509270733
13000001144,1475,1,10,Todo perfecto,2024-05-16 18:22:31,202405161822
13000001145,1356,1,7,Atención muy buena,2025-03-28 04:26:38,202503280426
13000001146,142,2,8,No Comment,2024-10-27 08:47:10,202410270847
13000001147,466,2,8,Podría mejorar el empaque,2025-09-04 00:18:19,202509040018
13000001148,1169,1,7,Tardó un poco más de lo esperado,2024-11-12 04:51:36,202411120451
13000001149,634,1,9,Tardó un poco más de lo esperado,2025-01-10 09:59:00,202501100959
13000001150,209,2,9,Muy conforme con la calidad,2024-01-09 04:38:02,202401090438
13000001151,1157,1,9,Podría mejorar el empaque,2024-12-10 10:57:06,202412101057
13000001152,1258,1,8,Podría mejorar el empaque,2025-02-27 10:40:54,202502271040
13000001153,663,1,0,Todo perfecto,2024-04-04 07:25:26,202404040725
13000001154,785,1,8,Tardó un poco más de lo esperado,2024-04-30 15:20:07,202404301520
13000001155,267,2,8,Todo perfecto,2024-12-29 20:12:43,202412292012
13000001156,655,1,6,Entrega rápida y producto excelente,2025-10-01 04:52:14,202510010452
13000001157,757,1,7,Atención muy buena,2024-12-15 02:46:27,202412150246
13000001158,1329,1,9,Atención muy buena,2025-08-01 00:45:49,202508010045
13000001159,542,1,10,Muy conforme con la calidad,2025-05-20 08:33:22,202505200833
13000001160,316,2,8,Podría mejorar el empaque,2024-02-16 09:06:15,202402160906
13000001161,398,1,1,No Comment,2025-07-24 03:40:39,202507240340
13000001162,964,1,8,Entrega rápida y producto excelente,2025-06-20 00:44:31,202506200044
13000001163,854,2,10,Volvería a comprar,2024-11-16 10:31:27,202411161031
13000001164,1065,2,7,Atención muy buena,2024-04-21 05:44:09,202404210544
13000001165,359,1,9,Muy conforme con la calidad,2024-09-01 23:08:52,202409012308
13000001166,174,1,4,Volvería a comprar,2024-04-30 13:39:25,202404301339
13000001167,1333,1,9,Podría mejorar el empaque,2025-01-01 15:47:41,202501011547
13000001168,901,2,0,No Comment,2024-05-22 02:42:30,202405220242
13000001169,977,1,10,Podría mejorar el empaque,2024-04-29 15:36:13,202404291536
13000001170,757,1,7,Atención muy buena,2025-05-24 11:32:29,202505241132
13000001171,1029,1,9,No Comment,2024-10-19 14:28:12,202410191428
13000001172,904,1,8,Muy conforme con la calidad,2025-03-20 12:58:42,202503201258
13000001173,716,1,5,No Comment,2025-05-24 01:15:21,202505240115
13000001174,1463,2,8,No Comment,2025-02-10 17:49:48,202502101749
13000001175,800,2,9,Tardó un poco más de lo esperado,2025-02-03 14:15:47,202502031415
13000001176,1366,2,8,No Comment,2025-02-03 20:59:05,202502032059
13000001177,1009,1,8,Entrega rápida y producto excelente,2024-09-27 21:19:25,202409272119
13000001178,487,2,8,Podría mejorar el empaque,2025-09-16 19:03:46,202509161903
13000001179,970,1,9,Todo perfecto,2024-06-05 18:24:12,202406051824
13000001180,1127,1,10,No Comment,2024-09-28 18:04:59,202409281804
13000001181,22,1,6,Atención muy buena,2024-09-30 17:00:48,202409301700
13000001182,1401,1,9,Todo perfecto,2024-12-12 11:47:16,202412121147
13000001183,571,2,10,Muy conforme con la calidad,2024-04-09 03:58:24,202404090358
13000001184,1061,1,7,Podría mejorar el empaque,2024-04-16 08:43:21,202404160843
13000001185,143,1,8,Muy conforme con la calidad,2025-03-11 17:05:23,202503111705
13000001186,712,1,1,No Comment,2025-07-25 07:25:53,202507250725
13000001187,649,1,6,No Comment,2025-04-18 05:46:11,202504180546
13000001188,317,1,8,Volvería a comprar,2025-05-26 01:23:44,202505260123
13000001189,16,2,7,Atención muy buena,2025-05-13 10:44:17,202505131044
13000001190,175,2,9,Muy conforme con la calidad,2024-12-01 08:22:31,202412010822
13000001191,694,2,5,No Comment,2024-07-30 12:50:56,202407301250
13000001192,1377,1,9,Muy conforme con la calidad,2024-08-19 11:59:55,202408191159
13000001193,653,2,5,Todo perfecto,2024-03-11 21:53:13,202403112153
13000001194,1328,1,8,Todo perfecto,2025-01-17 03:03:08,202501170303
13000001195,850,1,8,No Comment,2025-02-10 02:52:53,202502100252
13000001196,1043,2,10,Muy conforme con la calidad,2024-03-25 16:36:06,202403251636
13000001197,120,2,9,Tardó un poco más de lo esperado,2024-06-08 14:22:21,202406081422
13000001198,374,1,1,Podría mejorar el empaque,2024-06-25 23:46:32,202406252346
13000001199,1023,2,10,Entrega rápida y producto excelente,2025-05-23 05:33:49,202505230533
13000001200,1435,1,4,Muy conforme con la calidad,2024-08-29 04:47:21,202408290447
13000001201,1022,2,4,Volvería a comprar,2024-05-01 00:46:00,202405010046
13000001202,397,2,5,Atención muy buena,2025-04-27 09:47:30,202504270947
13000001203,539,1,1,Tardó un poco más de lo esperado,2025-02-26 11:44:26,202502261144
13000001204,662,2,7,Podría mejorar el empaque,2024-04-28 01:51:51,202404280151
13000001205,413,2,7,Podría mejorar el empaque,2025-02-08 22:47:26,202502082247
13000001206,978,1,7,No Comment,2024-09-25 19:51:25,202409251951
13000001207,94,1,8,Todo perfecto,2024-03-10 16:15:58,202403101615
13000001208,593,2,9,Volvería a comprar,2025-01-12 07:17:21,202501120717
13000001209,3,1,10,Podría mejorar el empaque,2025-10-09 11:00:54,202510091100
13000001210,986,1,9,Muy conforme con la calidad,2024-03-01 12:53:15,202403011253
13000001211,1097,1,5,Tardó un poco más de lo esperado,2025-07-22 21:09:21,202507222109
13000001212,1298,2,8,Podría mejorar el empaque,2024-02-08 08:13:22,202402080813
13000001213,968,2,0,No Comment,2024-02-25 17:46:13,202402251746
13000001214,256,2,10,Entrega rápida y producto excelente,2024-02-08 21:07:49,202402082107
13000001215,165,2,7,Podría mejorar el empaque,2025-06-24 03:55:55,202506240355
13000001216,74,2,8,Volvería a comprar,2024-04-09 11:25:59,202404091125
13000001217,610,1,9,Entrega rápida y producto excelente,2024-06-28 22:05:52,202406282205
13000001218,1181,1,8,Atención muy buena,2024-07-05 02:13:24,202407050213
13000001219,1198,1,7,No Comment,2025-07-20 18:29:10,202507201829
13000001220,383,2,9,Tardó un poco más de lo esperado,2025-10-06 07:13:11,202510060713
13000001221,327,1,4,Tardó un poco más de lo esperado,2024-12-20 08:24:21,202412200824
13000001222,1118,1,3,Muy conforme con la calidad,2025-05-23 03:25:20,202505230325
13000001223,1093,2,5,Muy conforme con la calidad,2024-09-11 10:05:18,202409111005
13000001224,348,1,10,Podría mejorar el empaque,2025-07-13 15:16:21,202507131516
13000001225,988,1,9,Tardó un poco más de lo esperado,2025-04-07 08:15:53,202504070815
13000001226,1242,1,8,Atención muy buena,2024-07-08 18:48:29,202407081848
13000001227,645,2,8,No Comment,2024-02-19 04:06:01,202402190406
13000001228,1068,1,7,Volvería a comprar,2024-02-21 16:05:55,202402211605
13000001229,523,1,9,Atención muy buena,2025-06-25 10:55:56,202506251055
13000001230,624,1,0,Muy conforme con la calidad,2024-02-08 19:31:23,202402081931
13000001231,705,2,6,Muy conforme con la calidad,2024-04-18 09:31:41,202404180931
13000001232,12,2,3,Entrega rápida y producto excelente,2025-01-17 13:06:25,202501171306
13000001233,748,1,9,No Comment,2025-04-09 10:47:01,202504091047
13000001234,922,2,9,No Comment,2024-03-20 23:14:12,202403202314
13000001235,637,2,7,Muy conforme con la calidad,2025-02-22 01:16:31,202502220116
13000001236,1225,2,8,Tardó un poco más de lo esperado,2025-02-24 11:36:08,202502241136
13000001237,1336,2,3,Tardó un poco más de lo esperado,2024-01-15 17:10:11,202401151710
13000001238,1006,1,6,Volvería a comprar,2025-01-28 21:11:36,202501282111
13000001239,717,1,9,Tardó un poco más de lo esperado,2024-10-13 20:55:37,202410132055
13000001240,1117,1,5,Entrega rápida y producto excelente,2025-04-29 00:45:18,202504290045
13000001241,547,1,7,Todo perfecto,2025-09-05 05:07:48,202509050507
13000001242,1073,2,6,No Comment,2024-04-06 12:58:00,202404061258
13000001243,611,2,9,Tardó un poco más de lo esperado,2025-09-03 17:51:00,202509031751
13000001244,1315,2,7,Muy conforme con la calidad,2025-03-01 16:53:33,202503011653
13000001245,881,2,10,Todo perfecto,2025-04-08 12:24:56,202504081224
13000001246,475,1,7,Tardó un poco más de lo esperado,2024-09-16 03:01:20,202409160301
13000001247,1015,1,5,Muy conforme con la calidad,2025-04-29 00:12:37,202504290012
13000001248,574,2,7,Entrega rápida y producto excelente,2024-06-11 07:03:48,202406110703
13000001249,71,1,9,No Comment,2024-04-25 15:35:44,202404251535
13000001250,737,2,9,Muy conforme con la calidad,2025-09-26 13:22:49,202509261322
13000001251,1060,2,4,Atención muy buena,2024-12-13 03:40:45,202412130340
13000001252,1145,2,8,Atención muy buena,2024-04-14 04:40:22,202404140440
13000001253,1256,1,10,Todo perfecto,2024-07-27 15:19:46,202407271519
13000001254,1063,2,9,Tardó un poco más de lo esperado,2025-07-06 11:41:41,202507061141
13000001255,551,1,0,Volvería a comprar,2025-02-12 02:23:55,202502120223
13000001256,248,2,5,Volvería a comprar,2025-01-11 09:29:04,202501110929
13000001257,831,1,6,No Comment,2024-06-30 18:08:16,202406301808
13000001258,968,2,10,Entrega rápida y producto excelente,2024-04-17 04:15:01,202404170415
13000001259,1010,1,3,Todo perfecto,2024-04-19 16:11:16,202404191611
13000001260,509,2,10,Tardó un poco más de lo esperado,2024-03-31 00:48:33,202403310048
13000001261,767,2,8,Podría mejorar el empaque,2025-02-24 07:29:58,202502240729
13000001262,795,1,8,Podría mejorar el empaque,2025-03-05 01:42:06,202503050142
13000001263,712,1,8,No Comment,2025-03-12 06:47:21,202503120647
13000001264,273,1,9,Entrega rápida y producto excelente,2024-05-28 16:12:31,202405281612
13000001265,818,1,6,Todo perfecto,2024-07-13 21:57:25,202407132157
13000001266,513,2,6,No Comment,2024-03-11 06:35:08,202403110635
13000001267,1026,2,10,Todo perfecto,2024-05-24 23:37:12,202405242337
13000001268,1347,2,8,No Comment,2025-05-24 09:38:11,202505240938
13000001269,258,1,2,Entrega rápida y producto excelente,2024-03-10 14:31:08,202403101431
13000001270,1010,1,10,Atención muy buena,2025-04-01 03:13:30,202504010313
13000001271,220,2,7,Tardó un poco más de lo esperado,2024-10-07 01:18:12,202410070118
13000001272,1048,1,8,Volvería a comprar,2025-02-20 14:00:38,202502201400
13000001273,1300,1,8,No Comment,2024-02-24 00:20:03,202402240020
13000001274,262,2,8,Volvería a comprar,2025-04-07 08:09:04,202504070809
13000001275,1141,2,10,Volvería a comprar,2024-07-28 19:51:22,202407281951
13000001276,1234,2,8,Tardó un poco más de lo esperado,2024-01-24 22:46:08,202401242246
13000001277,554,1,8,Volvería a comprar,2024-12-26 16:11:21,202412261611
13000001278,730,1,9,Entrega rápida y producto excelente,2024-05-23 21:59:24,202405232159
13000001279,578,2,9,Podría mejorar el empaque,2024-04-15 10:44:23,202404151044
13000001280,1133,1,8,Todo perfecto,2025-09-29 06:53:21,202509290653
13000001281,272,1,9,Muy conforme con la calidad,2025-02-25 05:23:53,202502250523
13000001282,705,1,7,Todo perfecto,2024-05-01 11:03:56,202405011103
