payment_sk,payment_id,order_id,customer_sk,channel_sk,store_sk,billing_address_sk,shipping_address_sk,order_date_sk,paid_at_sk,method,status,currency_code,subtotal,tax_amount,shipping_fee,amount,transaction_ref
6279,7000006278,1000006278,724,1,-1,-1,566,1183778,1185938,CARD,PAID,ARS,28500.0,5985.0,0.0,34485.0,TX-ZNJFDKXMPQBX
6280,7000006279,1000006279,942,1,-1,-1,66,902653,904513,GATEWAY,PAID,ARS,40500.0,8505.0,900.0,49905.0,TX-LT05YLFA0PBQ
6281,7000006280,1000006280,226,1,-1,-1,773,422763,424323,GATEWAY,PAID,ARS,11400.0,2394.0,1500.0,15294.0,TX-SEDNPHT4YPRT
6282,7000006281,1000006281,675,2,2,2,2,1269438,1272618,TRANSFER,PAID,ARS,66960.0,14061.6,0.0,81021.6,TX-E52ZAE9CX98E
6283,7000006282,1000006282,1366,1,-1,-1,1366,954885,957345,GATEWAY,PAID,ARS,29400.0,6174.0,1200.0,36774.0,TX-D5P72HEM58TP
6284,7000006283,1000006283,1464,1,-1,-1,3074,803945,807065,CARD,PAID,ARS,23760.0,4989.6,1200.0,29949.6,TX-OQ42S2AXQWSX
6285,7000006284,1000006284,1317,2,2,2,2,1065844,1067164,CASH,PAID,ARS,24000.0,5040.0,0.0,29040.0,TX-2NIVORR0KTAM
6286,7000006285,1000006285,321,1,-1,-1,1978,815847,816267,CARD,REFUNDED,ARS,27000.0,5670.0,0.0,32670.0,TX-0MML36JEISAR
6287,7000006286,1000006286,288,2,3,3,3,1073446,1075606,TRANSFER,PAID,ARS,21600.0,4536.0,0.0,26136.0,TX-HTN9W0MPYTU8
6288,7000006287,1000006287,839,1,-1,-1,2502,418731,419751,CARD,PAID,ARS,13500.0,2835.0,1200.0,17535.0,TX-MJH9TBJKWCUD
6289,7000006288,1000006288,63,2,4,4,4,374775,376995,TRANSFER,PAID,ARS,54540.0,11453.4,0.0,65993.4,TX-7Z2FLTMZXPCE
6290,7000006289,1000006289,74,1,-1,-1,2410,394611,395031,CARD,PAID,ARS,21600.0,4536.0,1200.0,27336.0,TX-VKZ9KAAAT0EJ
6291,7000006290,1000006290,1359,1,-1,-1,2851,601443,603063,CARD,PAID,ARS,12936.0,2716.56,1200.0,16852.56,TX-GQTKJE9ZUOHX
6292,7000006291,1000006291,735,1,-1,-1,2964,1132605,-1,GATEWAY,FAILED,ARS,30780.0,6463.8,0.0,37243.8,-1
6293,7000006292,1000006292,583,2,2,2,2,838134,838194,CASH,PAID,ARS,34200.0,7182.0,0.0,41382.0,TX-W7I0SO50UA7E
6294,7000006293,1000006293,403,1,-1,-1,1948,403955,405515,CARD,PAID,ARS,14700.0,3087.0,900.0,18687.0,TX-29ANDGYX533M
6295,7000006294,1000006294,144,2,4,4,4,733990,734410,CARD,PAID,ARS,53640.0,11264.4,0.0,64904.4,TX-HEL3TZBR9YYH
6296,7000006295,1000006295,724,2,4,4,4,539477,542897,CASH,PAID,ARS,35910.0,7541.1,0.0,43451.1,TX-ZMA2ESVDO26Q
6297,7000006296,1000006296,508,1,-1,-1,368,502995,-1,GATEWAY,FAILED,ARS,24000.0,5040.0,900.0,29940.0,-1
6298,7000006297,1000006297,1476,1,-1,-1,832,961558,962638,GATEWAY,PAID,ARS,15000.0,3150.0,900.0,19050.0,TX-D5YZGV6XE4M1
6299,7000006298,1000006298,1069,1,-1,-1,1186,455278,-1,CARD,FAILED,ARS,29925.0,6284.25,1500.0,37709.25,-1
6300,7000006299,1000006299,92,1,-1,-1,2789,1083098,1084958,CARD,PAID,ARS,39600.0,8316.0,900.0,48816.0,TX-XAKMIL3BKFSE
6301,7000006300,1000006300,376,1,-1,-1,461,456390,459150,CARD,PAID,ARS,34020.0,7144.2,1500.0,42664.2,TX-QZ93VNSNSBME
6302,7000006301,1000006301,251,2,4,4,4,866899,870199,CASH,PAID,ARS,45000.0,9450.0,0.0,54450.0,TX-QVC7H56E43BA
6303,7000006302,1000006302,665,1,-1,-1,2694,758059,762079,GATEWAY,PAID,ARS,28500.0,5985.0,1200.0,35685.0,TX-VM6VPNKJPF4K
6304,7000006303,1000006303,4,2,1,1,1,835062,836082,CASH,REFUNDED,ARS,39787.5,8355.38,0.0,48142.88,TX-G8GG8HNESJWQ
6305,7000006304,1000006304,225,1,-1,-1,3203,1046023,1050103,CARD,PAID,ARS,61560.0,12927.6,1200.0,75687.6,TX-61K1KE9AHIM9
6306,7000006305,1000006305,1083,2,1,1,1,1037453,1041233,CASH,PAID,ARS,23940.0,5027.4,0.0,28967.4,TX-W3D6M8BLROCH
6307,7000006306,1000006306,111,1,-1,-1,206,806788,807148,CARD,PAID,ARS,23940.0,5027.4,900.0,29867.4,TX-3YRJX9YSRK4V
6308,7000006307,1000006307,1491,2,2,2,2,636152,636632,CARD,PAID,ARS,39600.0,8316.0,0.0,47916.0,TX-RJBMEEJE8G1O
6309,7000006308,1000006308,1340,1,-1,-1,228,397190,397610,GATEWAY,PAID,ARS,42750.0,8977.5,900.0,52627.5,TX-PPSQB063EDSD
6310,7000006309,1000006309,597,1,-1,-1,525,1022805,1024245,GATEWAY,PAID,ARS,10800.0,2268.0,1200.0,14268.0,TX-DEONSG74RYBZ
6311,7000006310,1000006310,873,1,-1,-1,1680,784091,786551,GATEWAY,PAID,ARS,11760.0,2469.6,1500.0,15729.6,TX-CRLXEWEGL2UO
6312,7000006311,1000006311,1021,2,1,1,1,479156,480536,TRANSFER,PAID,ARS,44550.0,9355.5,0.0,53905.5,TX-UDI2LIYWE36L
6313,7000006312,1000006312,456,1,-1,-1,2390,932985,933045,GATEWAY,PAID,ARS,41040.0,8618.4,1500.0,51158.4,TX-UF066ZSXH6OZ
6314,7000006313,1000006313,413,2,3,3,3,924408,927288,CASH,PAID,ARS,25080.0,5266.8,0.0,30346.8,TX-B8KQ4ONNT8R2
6315,7000006314,1000006314,748,2,3,3,3,449342,451082,CASH,PAID,ARS,79308.0,16654.68,0.0,95962.68,TX-U1NJ4WK6FSZ1
6316,7000006315,1000006315,1310,2,1,1,1,583395,585135,CASH,PAID,ARS,13500.0,2835.0,0.0,16335.0,TX-AO4B8HYE5NFO
6317,7000006316,1000006316,1271,1,-1,-1,931,445180,447820,GATEWAY,PAID,ARS,14250.0,2992.5,1200.0,18442.5,TX-13TVHQEJFAH0
6318,7000006317,1000006317,964,1,-1,-1,1131,744242,748442,GATEWAY,PAID,ARS,12600.0,2646.0,1500.0,16746.0,TX-QFKAHWT1HQF2
6319,7000006318,1000006318,1178,1,-1,-1,571,841790,842810,CARD,PAID,ARS,36300.0,7623.0,1500.0,45423.0,TX-5OO7Z54NTVVO
6320,7000006319,1000006319,292,1,-1,-1,1423,1073948,1075628,GATEWAY,REFUNDED,ARS,25872.0,5433.12,900.0,32205.12,TX-BWYPAE9E62PO
6321,7000006320,1000006320,1034,2,4,4,4,954113,958313,CARD,PAID,ARS,67200.0,14112.0,0.0,81312.0,TX-ZV8NDK4YEAY4
6322,7000006321,1000006321,494,1,-1,-1,3176,817642,818602,CARD,PAID,ARS,47700.0,10017.0,1200.0,58917.0,TX-1X19RA1U56UV
6323,7000006322,1000006322,1025,1,-1,-1,1715,852389,855749,GATEWAY,PAID,ARS,25872.0,5433.12,0.0,31305.12,TX-MF01M0WESLLT
6324,7000006323,1000006323,1045,2,2,2,2,1188503,-1,CARD,PENDING,ARS,14700.0,3087.0,0.0,17787.0,-1
6325,7000006324,1000006324,700,1,-1,-1,2114,1038361,1038481,CARD,PAID,ARS,11340.0,2381.4,1200.0,14921.4,TX-89A6D62NIA9A
6326,7000006325,1000006325,1194,1,-1,-1,1943,599998,603118,CARD,PAID,ARS,10800.0,2268.0,1200.0,14268.0,TX-NPPUYXPZNOYP
6327,7000006326,1000006326,449,1,-1,-1,1576,1087246,1089106,GATEWAY,PAID,ARS,64680.0,13582.8,1200.0,79462.8,TX-0169OLUUCU5V
6328,7000006327,1000006327,220,2,4,4,4,743384,745184,CASH,PAID,ARS,49680.0,10432.8,0.0,60112.8,TX-6AVYLAERX0CM
6329,7000006328,1000006328,1152,1,-1,-1,2517,1259920,1263400,CARD,PAID,ARS,105975.0,22254.75,0.0,128229.75,TX-VTTCOX76ZZQH
6330,7000006329,1000006329,417,2,3,3,3,543197,-1,CARD,FAILED,ARS,47040.0,9878.4,0.0,56918.4,-1
6331,7000006330,1000006330,231,2,3,3,3,1053672,1055892,CASH,PAID,ARS,29400.0,6174.0,0.0,35574.0,TX-YS7SVTSG2K14
6332,7000006331,1000006331,142,1,-1,-1,554,396449,398789,GATEWAY,PAID,ARS,40500.0,8505.0,900.0,49905.0,TX-AZIQEW8CBN52
6333,7000006332,1000006332,867,1,-1,-1,2295,597031,597811,CARD,PAID,ARS,24696.0,5186.16,0.0,29882.16,TX-CXJMC51I1NEU
6334,7000006333,1000006333,1011,1,-1,-1,2658,959914,961174,CARD,PAID,ARS,13500.0,2835.0,1200.0,17535.0,TX-4U5K2A50C6F9
6335,7000006334,1000006334,1363,1,-1,-1,754,890075,892775,CARD,PAID,ARS,15000.0,3150.0,1200.0,19350.0,TX-CCH9KBG77127
6336,7000006335,1000006335,1027,2,3,3,3,1019504,1022864,CASH,PAID,ARS,69480.0,14590.8,0.0,84070.8,TX-8IWFA5YSIZSX
6337,7000006336,1000006336,135,1,-1,-1,1551,1132712,1133672,GATEWAY,PAID,ARS,22800.0,4788.0,1200.0,28788.0,TX-AM0AMOQ0EWE1
6338,7000006337,1000006337,582,1,-1,-1,81,987574,988834,CARD,PAID,ARS,13500.0,2835.0,1200.0,17535.0,TX-ECXRNOQVJE45
6339,7000006338,1000006338,525,1,-1,-1,2834,743397,745197,GATEWAY,PAID,ARS,25650.0,5386.5,900.0,31936.5,TX-X0O6PH91JK4N
6340,7000006339,1000006339,463,2,3,3,3,1073516,1074356,CARD,PAID,ARS,59175.0,12426.75,0.0,71601.75,TX-SBMAXON58CPV
6341,7000006340,1000006340,1127,1,-1,-1,357,816882,818022,GATEWAY,PAID,ARS,31752.0,6667.92,1200.0,39619.92,TX-3HUASPOPZQAB
6342,7000006341,1000006341,1263,1,-1,-1,649,941617,943837,CARD,PAID,ARS,21600.0,4536.0,900.0,27036.0,TX-XW1288KQE1KG
6343,7000006342,1000006342,294,1,-1,-1,818,972239,975479,GATEWAY,PAID,ARS,69660.0,14628.6,1500.0,85788.6,TX-79346LWUSPJB
6344,7000006343,1000006343,594,2,3,3,3,981144,982224,TRANSFER,REFUNDED,ARS,57000.0,11970.0,0.0,68970.0,TX-LKGKYKV0PTX5
6345,7000006344,1000006344,195,2,2,2,2,377263,380503,CARD,PAID,ARS,60900.0,12789.0,0.0,73689.0,TX-IG29DD9DTFOC
6346,7000006345,1000006345,649,2,1,1,1,401681,401921,CARD,PAID,ARS,14700.0,3087.0,0.0,17787.0,TX-76PZ6Y4YV77B
6347,7000006346,1000006346,1043,1,-1,-1,2465,793236,-1,GATEWAY,FAILED,ARS,25260.0,5304.6,900.0,31464.6,-1
6348,7000006347,1000006347,932,1,-1,-1,394,1189623,1189743,GATEWAY,PAID,ARS,52620.0,11050.2,900.0,64570.2,TX-QR2TXMFAF6XH
6349,7000006348,1000006348,444,1,-1,-1,1453,1066431,1068471,GATEWAY,PAID,ARS,14250.0,2992.5,900.0,18142.5,TX-Q1R927KN27XP
6350,7000006349,1000006349,87,1,-1,-1,1680,1164181,-1,CARD,PENDING,ARS,24696.0,5186.16,0.0,29882.16,-1
6351,7000006350,1000006350,819,1,-1,-1,2034,787120,789220,CARD,PAID,ARS,40500.0,8505.0,900.0,49905.0,TX-CXBHDC8HWYA9
6352,7000006351,1000006351,967,1,-1,-1,2710,599725,-1,CARD,FAILED,ARS,60900.0,12789.0,1500.0,75189.0,-1
6353,7000006352,1000006352,605,2,4,4,4,865442,869042,CASH,PAID,ARS,42750.0,8977.5,0.0,51727.5,TX-A7PWBJ0XU6PQ
6354,7000006353,1000006353,1331,1,-1,-1,1483,674021,-1,CARD,FAILED,ARS,28200.0,5922.0,1200.0,35322.0,-1
6355,7000006354,1000006354,527,2,2,2,2,678857,681077,CASH,PAID,ARS,32400.0,6804.0,0.0,39204.0,TX-RCRQ7WCGG4EF
6356,7000006355,1000006355,660,1,-1,-1,1808,705909,708309,CARD,PAID,ARS,89340.0,18761.4,1200.0,109301.4,TX-822UZ9VEXG6G
6357,7000006356,1000006356,1355,1,-1,-1,2320,1016953,1018813,CARD,PAID,ARS,44100.0,9261.0,900.0,54261.0,TX-X24L3NV7IY0K
6358,7000006357,1000006357,336,1,-1,-1,2903,617844,620184,CARD,PAID,ARS,21168.0,4445.28,0.0,25613.28,TX-YKG25G4GA22L
6359,7000006358,1000006358,764,2,4,4,4,936859,941179,CARD,PAID,ARS,11970.0,2513.7,0.0,14483.7,TX-FU1T1LXVTCB1
6360,7000006359,1000006359,321,1,-1,-1,2164,917583,918423,CARD,PAID,ARS,36000.0,7560.0,0.0,43560.0,TX-L768PSQFDVDA
6361,7000006360,1000006360,307,1,-1,-1,400,791544,791784,GATEWAY,PAID,ARS,50100.0,10521.0,1200.0,61821.0,TX-MOYZVV0HAR6P
6362,7000006361,1000006361,1027,2,1,1,1,390863,392123,CASH,PAID,ARS,72900.0,15309.0,0.0,88209.0,TX-ST7QOOST5WJ0
6363,7000006362,1000006362,1359,2,4,4,4,752474,-1,CASH,FAILED,ARS,9720.0,2041.2,0.0,11761.2,-1
6364,7000006363,1000006363,723,1,-1,-1,1366,1026975,1028895,GATEWAY,PAID,ARS,14250.0,2992.5,900.0,18142.5,TX-S65INXGR8HVA
6365,7000006364,1000006364,1135,1,-1,-1,681,938448,938688,GATEWAY,PAID,ARS,23520.0,4939.2,1200.0,29659.2,TX-5BZ7MX7LUNEY
6366,7000006365,1000006365,72,1,-1,-1,2673,767520,768060,CARD,PAID,ARS,36000.0,7560.0,1500.0,45060.0,TX-3TOAO44GPF0J
6367,7000006366,1000006366,459,2,4,4,4,665769,666789,CASH,REFUNDED,ARS,37800.0,7938.0,0.0,45738.0,TX-BAL8W0ZTHPFP
6368,7000006367,1000006367,453,2,4,4,4,611858,612758,CARD,PAID,ARS,30000.0,6300.0,0.0,36300.0,TX-5Y5CRSPC2A50
6369,7000006368,1000006368,995,1,-1,-1,2219,620578,622018,GATEWAY,PAID,ARS,48510.0,10187.1,900.0,59597.1,TX-NSZ1Q4NZFU4A
6370,7000006369,1000006369,316,2,4,4,4,1014173,-1,CARD,FAILED,ARS,15000.0,3150.0,0.0,18150.0,-1
6371,7000006370,1000006370,1306,2,4,4,4,1225265,1228025,CARD,PAID,ARS,24696.0,5186.16,0.0,29882.16,TX-752IQUJQU29G
6372,7000006371,1000006371,212,2,4,4,4,1252737,1254657,CARD,PAID,ARS,53400.0,11214.0,0.0,64614.0,TX-WYO65E2235OH
6373,7000006372,1000006372,212,1,-1,-1,3052,429765,433245,GATEWAY,PAID,ARS,22800.0,4788.0,1200.0,28788.0,TX-TD2TN9U06ECU
6374,7000006373,1000006373,1378,1,-1,-1,2507,514137,516057,GATEWAY,PAID,ARS,62400.0,13104.0,900.0,76404.0,TX-SAF67W8B7O1M
6375,7000006374,1000006374,746,1,-1,-1,166,1032145,1032505,CARD,PAID,ARS,78300.0,16443.0,900.0,95643.0,TX-A9VI1B0L02VD
6376,7000006375,1000006375,1327,1,-1,-1,803,482822,482882,GATEWAY,PAID,ARS,10800.0,2268.0,900.0,13968.0,TX-83OA19J0G4RP
6377,7000006376,1000006376,1323,2,3,3,3,384184,387784,CARD,PAID,ARS,28500.0,5985.0,0.0,34485.0,TX-I9HEIIISZENU
6378,7000006377,1000006377,1036,1,-1,-1,2007,746440,750520,GATEWAY,PAID,ARS,11400.0,2394.0,900.0,14694.0,TX-TWPSUPSLIDFH
6379,7000006378,1000006378,426,2,3,3,3,635161,637861,CARD,REFUNDED,ARS,11760.0,2469.6,0.0,14229.6,TX-KDYIALEQWE40
6380,7000006379,1000006379,1045,1,-1,-1,443,728812,730012,GATEWAY,PAID,ARS,22680.0,4762.8,1200.0,28642.8,TX-BC0BZDKK7SLM
6381,7000006380,1000006380,885,1,-1,-1,845,1213505,-1,GATEWAY,FAILED,ARS,49275.0,10347.75,0.0,59622.75,-1
6382,7000006381,1000006381,1009,1,-1,-1,2235,1083403,1087423,GATEWAY,PAID,ARS,13200.0,2772.0,1200.0,17172.0,TX-B8D40LVWUADR
6383,7000006382,1000006382,220,2,2,2,2,390195,392055,CASH,PAID,ARS,25650.0,5386.5,0.0,31036.5,TX-CWAUCG717MD0
6384,7000006383,1000006383,705,1,-1,-1,288,662675,664655,CARD,PAID,ARS,36150.0,7591.5,900.0,44641.5,TX-B7NAPK5801L7
6385,7000006384,1000006384,1037,1,-1,-1,1107,604378,608638,GATEWAY,PAID,ARS,19440.0,4082.4,1200.0,24722.4,TX-2H5ENTCGIL5M
6386,7000006385,1000006385,789,1,-1,-1,1047,585261,588921,CARD,PAID,ARS,64500.0,13545.0,1500.0,79545.0,TX-JAVGXO6ILF7S
6387,7000006386,1000006386,79,1,-1,-1,691,586044,586284,CARD,PAID,ARS,34200.0,7182.0,900.0,42282.0,TX-RPGWR4QV3YLV
6388,7000006387,1000006387,768,1,-1,-1,1363,354071,355211,CARD,PAID,ARS,44688.0,9384.48,900.0,54972.48,TX-RCJ0G196KQD7
6389,7000006388,1000006388,1253,2,2,2,2,887138,890138,CASH,REFUNDED,ARS,56700.0,11907.0,0.0,68607.0,TX-VGAUGFUH0VX7
6390,7000006389,1000006389,340,1,-1,-1,2630,615389,618029,CARD,PAID,ARS,42540.0,8933.4,1500.0,52973.4,TX-69UAZGEI0P9H
6391,7000006390,1000006390,87,1,-1,-1,1379,976091,978611,CARD,PAID,ARS,64680.0,13582.8,1200.0,79462.8,TX-WF7222ZVS6XO
6392,7000006391,1000006391,504,1,-1,-1,917,1087828,-1,GATEWAY,FAILED,ARS,14250.0,2992.5,900.0,18142.5,-1
6393,7000006392,1000006392,575,1,-1,-1,333,358622,360782,CARD,PAID,ARS,30000.0,6300.0,1200.0,37500.0,TX-6J8NZ3Q8PIM1
6394,7000006393,1000006393,467,1,-1,-1,884,560246,561506,CARD,PAID,ARS,39690.0,8334.9,900.0,48924.9,TX-BWP4NC89HZAG
6395,7000006394,1000006394,771,1,-1,-1,1249,980199,984459,CARD,PAID,ARS,44100.0,9261.0,900.0,54261.0,TX-YFXZ3RV2ZCEJ
6396,7000006395,1000006395,1306,1,-1,-1,2579,1236414,1238994,CARD,PAID,ARS,69900.0,14679.0,0.0,84579.0,TX-2BLQO68ZQTJL
6397,7000006396,1000006396,465,2,2,2,2,426423,426723,CASH,PAID,ARS,47025.0,9875.25,0.0,56900.25,TX-42C78WHYMAOR
6398,7000006397,1000006397,877,2,4,4,4,1231813,1235833,CASH,PAID,ARS,12150.0,2551.5,0.0,14701.5,TX-KJG93XNPEAEY
6399,7000006398,1000006398,602,1,-1,-1,1309,457438,460918,GATEWAY,REFUNDED,ARS,36000.0,7560.0,0.0,43560.0,TX-W575BBF3X4Y6
6400,7000006399,1000006399,554,1,-1,-1,1455,1125612,1128072,GATEWAY,PAID,ARS,25200.0,5292.0,900.0,31392.0,TX-7MKDWGOXOXQQ
6401,7000006400,1000006400,1313,1,-1,-1,1036,810689,814949,CARD,PAID,ARS,44550.0,9355.5,900.0,54805.5,TX-BOOBLZ431Q6H
6402,7000006401,1000006401,410,2,2,2,2,904907,907787,CARD,PAID,ARS,21600.0,4536.0,0.0,26136.0,TX-OCFSF79OEAVZ
6403,7000006402,1000006402,1312,2,2,2,2,719857,721897,CASH,PAID,ARS,30000.0,6300.0,0.0,36300.0,TX-69QBLPCJRJEY
6404,7000006403,1000006403,289,2,1,1,1,1188828,1189308,CASH,PAID,ARS,11400.0,2394.0,0.0,13794.0,TX-X8RCJZ2VA9CD
6405,7000006404,1000006404,429,2,1,1,1,1076965,1079725,CASH,PAID,ARS,12000.0,2520.0,0.0,14520.0,TX-AI21E13HYR1R
6406,7000006405,1000006405,699,1,-1,-1,316,1227925,1229425,GATEWAY,PAID,ARS,10584.0,2222.64,1200.0,14006.64,TX-6YHUIYTCWSWM
6407,7000006406,1000006406,267,2,2,2,2,964276,965236,TRANSFER,PAID,ARS,14250.0,2992.5,0.0,17242.5,TX-GWHXUIN451YG
6408,7000006407,1000006407,1228,1,-1,-1,73,1054441,1057201,GATEWAY,REFUNDED,ARS,29925.0,6284.25,1200.0,37409.25,TX-JR29G7JPYJHE
6409,7000006408,1000006408,476,1,-1,-1,2495,752543,752783,CARD,PAID,ARS,14250.0,2992.5,900.0,18142.5,TX-IA616DGCB2JP
6410,7000006409,1000006409,1276,1,-1,-1,2895,899172,901032,CARD,PAID,ARS,24000.0,5040.0,1200.0,30240.0,TX-WZ5S1C5Z4I1M
6411,7000006410,1000006410,648,2,2,2,2,523731,525051,CARD,PAID,ARS,13500.0,2835.0,0.0,16335.0,TX-F3WLLOQYIEWH
6412,7000006411,1000006411,851,2,4,4,4,376286,379406,CASH,PAID,ARS,40500.0,8505.0,0.0,49005.0,TX-ZRN9576GDV3B
6413,7000006412,1000006412,1348,2,4,4,4,871720,-1,CASH,FAILED,ARS,30000.0,6300.0,0.0,36300.0,-1
6414,7000006413,1000006413,1318,2,2,2,2,433019,434279,TRANSFER,PAID,ARS,44400.0,9324.0,0.0,53724.0,TX-9SBBCCNNAL91
6415,7000006414,1000006414,514,2,1,1,1,856046,858746,CARD,PAID,ARS,14850.0,3118.5,0.0,17968.5,TX-1K4FRIAQOIN2
6416,7000006415,1000006415,1093,1,-1,-1,103,802355,805835,CARD,PAID,ARS,42525.0,8930.25,900.0,52355.25,TX-HAOK2J9EZQC5
6417,7000006416,1000006416,1426,1,-1,-1,1345,722090,722570,GATEWAY,PAID,ARS,11880.0,2494.8,1200.0,15574.8,TX-6EA2F7Y6DB7D
6418,7000006417,1000006417,996,2,2,2,2,1148151,1152111,CASH,PAID,ARS,42900.0,9009.0,0.0,51909.0,TX-TIR2PE6WADK2
6419,7000006418,1000006418,718,2,2,2,2,888767,-1,CARD,FAILED,ARS,28500.0,5985.0,0.0,34485.0,-1
6420,7000006419,1000006419,724,1,-1,-1,2751,569335,569455,CARD,PAID,ARS,63000.0,13230.0,900.0,77130.0,TX-C3Q51GQTTEP7
6421,7000006420,1000006420,114,1,-1,-1,382,456016,457396,CARD,PAID,ARS,53460.0,11226.6,1500.0,66186.6,TX-EKO6B1N7WEAD
6422,7000006421,1000006421,800,2,2,2,2,901854,903714,CARD,PAID,ARS,12150.0,2551.5,0.0,14701.5,TX-T3WGNN2A3PQR
6423,7000006422,1000006422,1004,1,-1,-1,670,943572,947772,GATEWAY,PAID,ARS,39600.0,8316.0,1200.0,49116.0,TX-M6XR8FRKB0XJ
6424,7000006423,1000006423,147,2,1,1,1,891895,896215,CARD,PAID,ARS,11760.0,2469.6,0.0,14229.6,TX-W0Z1QJZC6FTN
6425,7000006424,1000006424,28,2,1,1,1,887967,890127,CARD,REFUNDED,ARS,24000.0,5040.0,0.0,29040.0,TX-TOR664X19503
6426,7000006425,1000006425,786,1,-1,-1,426,909317,910037,CARD,PAID,ARS,45000.0,9450.0,1200.0,55650.0,TX-AORSNI1BJ3OD
6427,7000006426,1000006426,153,2,3,3,3,1171825,-1,TRANSFER,FAILED,ARS,11760.0,2469.6,0.0,14229.6,-1
6428,7000006427,1000006427,1433,1,-1,-1,1320,796219,798739,CARD,PAID,ARS,35910.0,7541.1,900.0,44351.1,TX-XT64OM26NJZI
6429,7000006428,1000006428,1419,2,1,1,1,1108176,1110996,CASH,PAID,ARS,71280.0,14968.8,0.0,86248.8,TX-EYCFGXL53KHW
6430,7000006429,1000006429,389,2,4,4,4,1234708,1238788,CARD,PAID,ARS,10800.0,2268.0,0.0,13068.0,TX-K6JZQLA7SVXL
6431,7000006430,1000006430,233,2,3,3,3,589683,591903,CARD,PAID,ARS,97560.0,20487.6,0.0,118047.6,TX-HS79FL6878E1
6432,7000006431,1000006431,746,1,-1,-1,1494,963236,965576,GATEWAY,REFUNDED,ARS,62010.0,13022.1,0.0,75032.1,TX-947Z60GAA4LX
6433,7000006432,1000006432,894,2,1,1,1,967325,968885,CARD,PAID,ARS,56640.0,11894.4,0.0,68534.4,TX-BUEXOOXJ4VO9
6434,7000006433,1000006433,1083,1,-1,-1,497,1246947,1250907,CARD,PAID,ARS,13500.0,2835.0,900.0,17235.0,TX-XALPZT1HX2MI
6435,7000006434,1000006434,1347,1,-1,-1,2610,666422,666662,CARD,PAID,ARS,23520.0,4939.2,1200.0,29659.2,TX-SACIGFMT1DBT
6436,7000006435,1000006435,24,2,4,4,4,472695,475275,CARD,PAID,ARS,45000.0,9450.0,0.0,54450.0,TX-D9YD415UN9OX
6437,7000006436,1000006436,1239,1,-1,-1,450,1089368,1089488,CARD,PAID,ARS,44100.0,9261.0,1200.0,54561.0,TX-5WGGLIQSES0T
6438,7000006437,1000006437,1151,1,-1,-1,819,991565,993065,CARD,PAID,ARS,21600.0,4536.0,1200.0,27336.0,TX-EY2GDE8L0UJR
6439,7000006438,1000006438,696,2,4,4,4,1049123,1049363,CARD,PAID,ARS,49200.0,10332.0,0.0,59532.0,TX-VR222D5XTRN8
6440,7000006439,1000006439,1278,1,-1,-1,372,442203,445683,CARD,PAID,ARS,14250.0,2992.5,1200.0,18442.5,TX-X3EQF1AKCV75
6441,7000006440,1000006440,336,1,-1,-1,3123,640530,641610,CARD,PAID,ARS,34860.0,7320.6,900.0,43080.6,TX-U6ZRWRJT67E3
6442,7000006441,1000006441,1174,1,-1,-1,2942,1106669,1109609,CARD,PAID,ARS,27048.0,5680.08,0.0,32728.08,TX-K9SCM3IGEKBN
6443,7000006442,1000006442,668,1,-1,-1,954,872872,875152,CARD,PAID,ARS,35280.0,7408.8,1200.0,43888.8,TX-MHTHBP3L520E
6444,7000006443,1000006443,501,2,2,2,2,801255,801375,CASH,PAID,ARS,44550.0,9355.5,0.0,53905.5,TX-XS0EUGOUHP4G
6445,7000006444,1000006444,1292,2,1,1,1,805793,-1,CASH,FAILED,ARS,22800.0,4788.0,0.0,27588.0,-1
6446,7000006445,1000006445,198,1,-1,-1,2241,926838,927858,GATEWAY,REFUNDED,ARS,40500.0,8505.0,900.0,49905.0,TX-RAPBXWOL7402
6447,7000006446,1000006446,884,1,-1,-1,232,990521,990581,GATEWAY,PAID,ARS,56760.0,11919.6,900.0,69579.6,TX-CGWW5KLEP0BX
6448,7000006447,1000006447,1230,1,-1,-1,1147,888910,890950,CARD,PAID,ARS,28500.0,5985.0,1500.0,35985.0,TX-RTRIZKE3ZC0Z
6449,7000006448,1000006448,212,2,2,2,2,1266440,1267700,CASH,PAID,ARS,10800.0,2268.0,0.0,13068.0,TX-ZXDTZLSCIMWV
6450,7000006449,1000006449,1025,2,2,2,2,847761,849861,CASH,PAID,ARS,10800.0,2268.0,0.0,13068.0,TX-BMGZT6XN0JYB
6451,7000006450,1000006450,1424,2,2,2,2,664303,668143,CARD,PAID,ARS,25575.0,5370.75,0.0,30945.75,TX-N6ITQIKB8052
6452,7000006451,1000006451,975,1,-1,-1,452,808205,808805,GATEWAY,PAID,ARS,9720.0,2041.2,900.0,12661.2,TX-ZP9JTLBHCYGK
6453,7000006452,1000006452,820,1,-1,-1,861,919528,919648,CARD,PAID,ARS,32400.0,6804.0,1500.0,40704.0,TX-9OZ9BQZFRDJC
6454,7000006453,1000006453,1099,1,-1,-1,2541,775154,777494,CARD,PAID,ARS,75150.0,15781.5,1500.0,92431.5,TX-AF39TLTWKHE0
6455,7000006454,1000006454,1175,1,-1,-1,1058,902718,-1,GATEWAY,FAILED,ARS,11400.0,2394.0,900.0,14694.0,-1
6456,7000006455,1000006455,860,2,4,4,4,433604,-1,CASH,FAILED,ARS,13200.0,2772.0,0.0,15972.0,-1
