shipment_sk,shipment_id,order_id,customer_sk,channel_sk,store_sk,billing_address_sk,shipping_address_sk,order_date_sk,shipped_at_sk,delivered_at_sk,carrier,tracking_number,status,shipping_fee
3664,9000003663,1000003663,727,1,-1,-1,2206,1141786,1143226,1148986,Correo Argentino,TRK-4PSH45S4HN,DELIVERED,900.0
3665,9000003664,1000003664,587,2,3,3,3,872526,872526,873966,PICKUP,-1,DELIVERED,0.0
3666,9000003665,1000003665,448,2,2,2,2,837952,837952,839392,PICKUP,-1,DELIVERED,0.0
3667,9000003666,1000003666,1144,2,1,1,1,577205,577205,578645,PICKUP,-1,DELIVERED,0.0
3668,9000003667,1000003667,516,1,-1,-1,2337,1035532,-1,-1,Correo Argentino,-1,CANCELLED,1500.0
3669,9000003668,1000003668,1123,1,-1,-1,768,773980,775420,785500,Correo Argentino,TRK-PVCLDQC2H9,DELIVERED,1500.0
3670,9000003669,1000003669,1203,1,-1,-1,2602,558574,560014,564334,Correo Argentino,TRK-E26QAVHZ8F,SHIPPED,1200.0
3671,9000003670,1000003670,377,2,1,1,1,465703,465703,467143,PICKUP,-1,DELIVERED,0.0
3672,9000003671,1000003671,991,1,-1,-1,2865,482932,484372,487252,Correo Argentino,TRK-BLDDGK2JU6,DELIVERED,900.0
3673,9000003672,1000003672,240,1,-1,-1,1068,1060923,1062363,1069563,Correo Argentino,TRK-VEVXKNA2L8,READY,1200.0
3674,9000003673,1000003673,1155,2,4,4,4,1004715,1004715,1006155,PICKUP,-1,DELIVERED,0.0
3675,9000003674,1000003674,46,2,3,3,3,475015,475015,476455,PICKUP,-1,SHIPPED,0.0
3676,9000003675,1000003675,1102,1,-1,-1,1612,761826,763266,770466,Correo Argentino,TRK-3E2E14ERDS,DELIVERED,1200.0
3677,9000003676,1000003676,1402,1,-1,-1,123,825217,826657,830977,Correo Argentino,TRK-VX48TB9QHU,READY,900.0
3678,9000003677,1000003677,429,1,-1,-1,830,868343,869783,872663,Correo Argentino,TRK-V01EBS0ZP5,SHIPPED,1200.0
3679,9000003678,1000003678,1106,2,2,2,2,649060,649060,650500,PICKUP,-1,DELIVERED,0.0
3680,9000003679,1000003679,1067,1,-1,-1,2637,716728,718168,722488,Correo Argentino,TRK-NCPMDGL24Q,DELIVERED,1200.0
3681,9000003680,1000003680,125,1,-1,-1,382,379428,380868,385188,Correo Argentino,TRK-7MRV0FI0K9,DELIVERED,900.0
3682,9000003681,1000003681,352,1,-1,-1,2832,1228275,1229715,1235475,Correo Argentino,TRK-UCTA6GSRAU,DELIVERED,1200.0
3683,9000003682,1000003682,592,2,2,2,2,445460,445460,446900,PICKUP,-1,DELIVERED,0.0
3684,9000003683,1000003683,231,2,1,1,1,419336,419336,420776,PICKUP,-1,DELIVERED,0.0
3685,9000003684,1000003684,23,1,-1,-1,463,480910,482350,486670,Correo Argentino,TRK-GS3J7SUJ6Y,DELIVERED,900.0
3686,9000003685,1000003685,622,1,-1,-1,282,931595,933035,938795,Correo Argentino,TRK-R4YD2E7M8D,DELIVERED,1200.0
3687,9000003686,1000003686,971,2,2,2,2,925378,925378,926818,PICKUP,-1,DELIVERED,0.0
3688,9000003687,1000003687,724,2,4,4,4,770919,770919,772359,PICKUP,-1,DELIVERED,0.0
3689,9000003688,1000003688,150,1,-1,-1,2642,953866,955306,961066,Correo Argentino,TRK-CE8UGM5SKD,DELIVERED,1200.0
3690,9000003689,1000003689,683,1,-1,-1,2740,574065,575505,581265,Correo Argentino,TRK-FWVNB2SR47,DELIVERED,900.0
3691,9000003690,1000003690,1219,1,-1,-1,493,745937,747377,756017,Correo Argentino,TRK-1OHT8164L9,SHIPPED,1200.0
3692,9000003691,1000003691,71,1,-1,-1,495,388321,389761,396961,Correo Argentino,TRK-VYSWM6DC8J,DELIVERED,1200.0
3693,9000003692,1000003692,120,2,1,1,1,571103,571103,572543,PICKUP,-1,DELIVERED,0.0
3694,9000003693,1000003693,937,2,3,3,3,885194,885194,886634,PICKUP,-1,DELIVERED,0.0
3695,9000003694,1000003694,1122,1,-1,-1,226,594815,596255,600575,Correo Argentino,TRK-3BHMMWZ0W7,SHIPPED,900.0
3696,9000003695,1000003695,1380,1,-1,-1,921,1149922,1151362,1155682,Correo Argentino,TRK-4F603F0SN4,DELIVERED,1200.0
3697,9000003696,1000003696,910,2,3,3,3,830124,830124,831564,PICKUP,-1,DELIVERED,0.0
3698,9000003697,1000003697,787,1,-1,-1,22,883121,884561,887441,Correo Argentino,TRK-UVGY6WIZX5,DELIVERED,1200.0
3699,9000003698,1000003698,1155,1,-1,-1,515,715728,-1,-1,Correo Argentino,-1,CANCELLED,900.0
3700,9000003699,1000003699,86,1,-1,-1,1476,1093482,1094922,1097802,Correo Argentino,TRK-2AJBJ19UB3,DELIVERED,900.0
3701,9000003700,1000003700,938,2,4,4,4,916028,916028,917468,PICKUP,-1,DELIVERED,0.0
3702,9000003701,1000003701,1058,2,4,4,4,510789,510789,512229,PICKUP,-1,SHIPPED,0.0
3703,9000003702,1000003702,414,2,2,2,2,452955,452955,454395,PICKUP,-1,DELIVERED,0.0
3704,9000003703,1000003703,166,1,-1,-1,403,717075,718515,724275,Correo Argentino,TRK-XWXKHNR502,DELIVERED,900.0
3705,9000003704,1000003704,1427,2,3,3,3,878271,878271,879711,PICKUP,-1,DELIVERED,0.0
3706,9000003705,1000003705,362,2,4,4,4,539341,539341,540781,PICKUP,-1,DELIVERED,0.0
3707,9000003706,1000003706,1491,1,-1,-1,2349,660270,661710,664590,Correo Argentino,TRK-P8ADVYO348,DELIVERED,1200.0
3708,9000003707,1000003707,465,1,-1,-1,1390,926697,928137,931017,Correo Argentino,TRK-19DKVLUNPR,SHIPPED,900.0
3709,9000003708,1000003708,724,2,3,3,3,924393,924393,925833,PICKUP,-1,DELIVERED,0.0
3710,9000003709,1000003709,1342,1,-1,-1,51,718903,720343,724663,Correo Argentino,TRK-FPXYDR8CZC,DELIVERED,1500.0
3711,9000003710,1000003710,244,2,2,2,2,1227018,1227018,1228458,PICKUP,-1,SHIPPED,0.0
3712,9000003711,1000003711,747,1,-1,-1,2066,525634,527074,532834,Correo Argentino,TRK-UJIVDJ8O4Y,DELIVERED,1200.0
3713,9000003712,1000003712,1225,1,-1,-1,326,898115,899555,903875,Correo Argentino,TRK-E1OVVKCQ7E,DELIVERED,900.0
3714,9000003713,1000003713,115,2,1,1,1,785637,785637,787077,PICKUP,-1,DELIVERED,0.0
3715,9000003714,1000003714,831,1,-1,-1,111,947156,948596,955796,Correo Argentino,TRK-KAE09GUQJ4,DELIVERED,1200.0
3716,9000003715,1000003715,102,1,-1,-1,2000,869389,-1,-1,Correo Argentino,-1,CANCELLED,1200.0
3717,9000003716,1000003716,666,1,-1,-1,1340,951949,953389,957709,Correo Argentino,TRK-4TXKXEBSP5,DELIVERED,1500.0
3718,9000003717,1000003717,1121,2,2,2,2,1010603,1010603,1012043,PICKUP,-1,DELIVERED,0.0
3719,9000003718,1000003718,841,1,-1,-1,2456,1209424,1210864,1216624,Correo Argentino,TRK-AILWILNZG9,DELIVERED,1200.0
3720,9000003719,1000003719,1412,1,-1,-1,768,957774,959214,967854,Correo Argentino,TRK-VEXK28TTJS,DELIVERED,1500.0
3721,9000003720,1000003720,1210,1,-1,-1,2387,357088,-1,-1,Correo Argentino,-1,CANCELLED,1200.0
3722,9000003721,1000003721,362,1,-1,-1,1359,812083,813523,817843,Correo Argentino,TRK-6CC02SUGTC,DELIVERED,0.0
3723,9000003722,1000003722,1009,1,-1,-1,2432,832317,833757,838077,Correo Argentino,TRK-AISELN2TQK,DELIVERED,900.0
3724,9000003723,1000003723,830,1,-1,-1,1650,1011383,1012823,1020023,Correo Argentino,TRK-K5TCTNNI0Z,SHIPPED,0.0
3725,9000003724,1000003724,995,2,3,3,3,1242572,1242572,1244012,PICKUP,-1,READY,0.0
3726,9000003725,1000003725,504,1,-1,-1,2713,1052255,1053695,1060895,Correo Argentino,TRK-JQL3B8N796,DELIVERED,1500.0
3727,9000003726,1000003726,1093,2,4,4,4,1138547,1138547,1139987,PICKUP,-1,DELIVERED,0.0
3728,9000003727,1000003727,805,1,-1,-1,1631,1119928,-1,-1,Correo Argentino,-1,CANCELLED,1200.0
3729,9000003728,1000003728,657,1,-1,-1,881,803453,804893,810653,Correo Argentino,TRK-EKLJY5BSW6,DELIVERED,0.0
3730,9000003729,1000003729,965,1,-1,-1,3182,1006960,1008400,1015600,Correo Argentino,TRK-5CDML1SZ9O,DELIVERED,1200.0
3731,9000003730,1000003730,439,2,3,3,3,1228824,-1,-1,PICKUP,-1,CANCELLED,0.0
3732,9000003731,1000003731,457,1,-1,-1,403,544334,545774,550094,Correo Argentino,TRK-LABW52G2CC,DELIVERED,900.0
3733,9000003732,1000003732,958,1,-1,-1,568,788629,790069,792949,Correo Argentino,TRK-O7QZNFYJFR,DELIVERED,900.0
3734,9000003733,1000003733,725,1,-1,-1,1731,564126,565566,572766,Correo Argentino,TRK-U78N9BX0XT,DELIVERED,1200.0
3735,9000003734,1000003734,256,2,2,2,2,397268,397268,398708,PICKUP,-1,DELIVERED,0.0
3736,9000003735,1000003735,919,2,2,2,2,520018,520018,521458,PICKUP,-1,SHIPPED,0.0
3737,9000003736,1000003736,292,2,3,3,3,735304,735304,736744,PICKUP,-1,DELIVERED,0.0
3738,9000003737,1000003737,1377,1,-1,-1,785,840806,842246,849446,Correo Argentino,TRK-BDY0LAUEJF,SHIPPED,900.0
3739,9000003738,1000003738,290,1,-1,-1,689,926908,928348,934108,Correo Argentino,TRK-2VMEA5VV4A,DELIVERED,1200.0
3740,9000003739,1000003739,1273,1,-1,-1,2258,1127608,1129048,1131928,Correo Argentino,TRK-J1HAIH553D,DELIVERED,1200.0
3741,9000003740,1000003740,1056,2,2,2,2,1144018,1144018,1145458,PICKUP,-1,SHIPPED,0.0
3742,9000003741,1000003741,601,1,-1,-1,238,786559,787999,790879,Correo Argentino,TRK-PX5UW1P0LF,DELIVERED,900.0
3743,9000003742,1000003742,1500,1,-1,-1,2499,667458,668898,671778,Correo Argentino,TRK-8CEMNWL3LI,DELIVERED,1500.0
3744,9000003743,1000003743,1241,1,-1,-1,893,549840,551280,554160,Correo Argentino,TRK-8EC1H4J80R,DELIVERED,1200.0
3745,9000003744,1000003744,874,2,3,3,3,840507,840507,841947,PICKUP,-1,DELIVERED,0.0
3746,9000003745,1000003745,911,1,-1,-1,1811,825327,826767,832527,Correo Argentino,TRK-TWDXSDC4C6,DELIVERED,1200.0
3747,9000003746,1000003746,910,1,-1,-1,1304,957275,958715,961595,Correo Argentino,TRK-CSJH4V7Q31,DELIVERED,900.0
3748,9000003747,1000003747,1089,2,2,2,2,1001406,1001406,1002846,PICKUP,-1,DELIVERED,0.0
3749,9000003748,1000003748,855,1,-1,-1,266,471412,472852,480052,Correo Argentino,TRK-HR13G1Z9SI,DELIVERED,1200.0
3750,9000003749,1000003749,543,1,-1,-1,1176,681047,-1,-1,Correo Argentino,-1,CANCELLED,1200.0
3751,9000003750,1000003750,738,2,1,1,1,759236,759236,760676,PICKUP,-1,SHIPPED,0.0
3752,9000003751,1000003751,1043,1,-1,-1,972,838863,840303,846063,Correo Argentino,TRK-UVKK1K03DZ,DELIVERED,900.0
3753,9000003752,1000003752,733,1,-1,-1,1346,1151365,1152805,1155685,Correo Argentino,TRK-Y17PHBVEXI,DELIVERED,1200.0
3754,9000003753,1000003753,77,1,-1,-1,1258,606784,608224,612544,Correo Argentino,TRK-7BYSO9BZYU,SHIPPED,900.0
3755,9000003754,1000003754,1067,1,-1,-1,286,1096455,1097895,1105095,Correo Argentino,TRK-SDU1TZKDTS,DELIVERED,0.0
3756,9000003755,1000003755,387,1,-1,-1,221,362751,364191,372831,Correo Argentino,TRK-IAT4P9ZWSL,DELIVERED,900.0
3757,9000003756,1000003756,942,2,1,1,1,866278,866278,867718,PICKUP,-1,DELIVERED,0.0
3758,9000003757,1000003757,863,2,1,1,1,982966,982966,984406,PICKUP,-1,DELIVERED,0.0
3759,9000003758,1000003758,1368,2,2,2,2,1162912,1162912,1164352,PICKUP,-1,DELIVERED,0.0
3760,9000003759,1000003759,722,1,-1,-1,1785,1005053,1006493,1013693,Correo Argentino,TRK-9EMFFGUW18,DELIVERED,1500.0
3761,9000003760,1000003760,168,1,-1,-1,2409,1058057,1059497,1063817,Correo Argentino,TRK-I7ZNMD400U,SHIPPED,1200.0
3762,9000003761,1000003761,625,1,-1,-1,1413,702458,703898,711098,Correo Argentino,TRK-YDBCA7MWRE,DELIVERED,0.0
3763,9000003762,1000003762,1021,1,-1,-1,2618,519796,521236,525556,Correo Argentino,TRK-J2424WZ2R2,DELIVERED,0.0
3764,9000003763,1000003763,739,1,-1,-1,1829,608869,610309,620389,Correo Argentino,TRK-U2Y2J3YYDH,SHIPPED,1500.0
3765,9000003764,1000003764,1362,1,-1,-1,2572,1058145,1059585,1066785,Correo Argentino,TRK-HO6D5M6B4W,DELIVERED,900.0
3766,9000003765,1000003765,921,1,-1,-1,1269,931985,933425,937745,Correo Argentino,TRK-G7H56M6EJC,DELIVERED,1200.0
3767,9000003766,1000003766,1071,2,2,2,2,1017997,1017997,1019437,PICKUP,-1,DELIVERED,0.0
3768,9000003767,1000003767,759,1,-1,-1,980,528423,529863,534183,Correo Argentino,TRK-HYPWGHXQHP,DELIVERED,900.0
3769,9000003768,1000003768,285,1,-1,-1,1647,1070381,1071821,1079021,Correo Argentino,TRK-CXYIGO11O4,SHIPPED,900.0
3770,9000003769,1000003769,200,2,3,3,3,787695,-1,-1,PICKUP,-1,CANCELLED,0.0
3771,9000003770,1000003770,1377,1,-1,-1,2173,1121625,1123065,1125945,Correo Argentino,TRK-S4WK54ZRTY,DELIVERED,1500.0
3772,9000003771,1000003771,278,2,2,2,2,531940,531940,533380,PICKUP,-1,SHIPPED,0.0
3773,9000003772,1000003772,519,2,2,2,2,1208231,1208231,1209671,PICKUP,-1,DELIVERED,0.0
3774,9000003773,1000003773,1476,1,-1,-1,2918,708547,709987,717187,Correo Argentino,TRK-4CVC86G7E2,DELIVERED,1200.0
3775,9000003774,1000003774,1026,1,-1,-1,1288,489802,-1,-1,Correo Argentino,-1,CANCELLED,0.0
3776,9000003775,1000003775,820,1,-1,-1,1072,379455,380895,385215,Correo Argentino,TRK-WTWHF18CCD,DELIVERED,900.0
3777,9000003776,1000003776,1140,1,-1,-1,1546,685662,687102,691422,Correo Argentino,TRK-CQPIGCTLW3,SHIPPED,1200.0
3778,9000003777,1000003777,382,2,1,1,1,713805,713805,715245,PICKUP,-1,DELIVERED,0.0
3779,9000003778,1000003778,246,1,-1,-1,818,486243,487683,494883,Correo Argentino,TRK-XO3IB561BW,DELIVERED,1500.0
3780,9000003779,1000003779,798,1,-1,-1,1755,1129165,1130605,1136365,Correo Argentino,TRK-2DE7EDFEQ4,DELIVERED,1200.0
3781,9000003780,1000003780,1167,1,-1,-1,788,411109,-1,-1,Correo Argentino,-1,CANCELLED,900.0
3782,9000003781,1000003781,1454,1,-1,-1,2615,952692,954132,957012,Correo Argentino,TRK-91UHXLX95X,DELIVERED,900.0
3783,9000003782,1000003782,488,2,3,3,3,690211,690211,691651,PICKUP,-1,DELIVERED,0.0
3784,9000003783,1000003783,1116,1,-1,-1,827,910027,911467,917227,Correo Argentino,TRK-MAYZJYUORC,DELIVERED,1500.0
3785,9000003784,1000003784,15,1,-1,-1,512,769591,771031,778231,Correo Argentino,TRK-PT3O8FZ1KI,DELIVERED,900.0
3786,9000003785,1000003785,332,2,1,1,1,1209119,1209119,1210559,PICKUP,-1,DELIVERED,0.0
3787,9000003786,1000003786,707,2,1,1,1,484459,-1,-1,PICKUP,-1,CANCELLED,0.0
3788,9000003787,1000003787,238,1,-1,-1,2785,1163032,1164472,1167352,Correo Argentino,TRK-HQIS37IC9R,DELIVERED,1200.0
3789,9000003788,1000003788,66,2,2,2,2,478872,478872,480312,PICKUP,-1,DELIVERED,0.0
3790,9000003789,1000003789,407,1,-1,-1,1386,1156608,1158048,1163808,Correo Argentino,TRK-72REDSZ574,DELIVERED,1200.0
3791,9000003790,1000003790,1095,1,-1,-1,2122,726475,727915,733675,Correo Argentino,TRK-IIAZNXKGS7,DELIVERED,0.0
3792,9000003791,1000003791,553,2,1,1,1,698700,698700,700140,PICKUP,-1,DELIVERED,0.0
3793,9000003792,1000003792,533,1,-1,-1,390,513242,514682,521882,Correo Argentino,TRK-D4N7EF36NL,DELIVERED,900.0
3794,9000003793,1000003793,332,1,-1,-1,907,850129,851569,857329,Correo Argentino,TRK-M34WQTHAF4,SHIPPED,1200.0
3795,9000003794,1000003794,730,1,-1,-1,708,1022729,1024169,1029929,Correo Argentino,TRK-6EBEN82D0P,DELIVERED,1200.0
3796,9000003795,1000003795,615,2,3,3,3,688552,688552,689992,PICKUP,-1,DELIVERED,0.0
3797,9000003796,1000003796,1274,1,-1,-1,1883,526565,528005,530885,Correo Argentino,TRK-8FQOD8ATES,DELIVERED,900.0
3798,9000003797,1000003797,1275,2,2,2,2,961516,961516,962956,PICKUP,-1,DELIVERED,0.0
3799,9000003798,1000003798,595,2,3,3,3,520156,520156,521596,PICKUP,-1,DELIVERED,0.0
3800,9000003799,1000003799,1086,1,-1,-1,2673,1265709,1267149,1272909,Correo Argentino,TRK-8230LWF99I,SHIPPED,900.0
3801,9000003800,1000003800,945,1,-1,-1,2442,1091239,1092679,1098439,Correo Argentino,TRK-5XFY4UJUGR,DELIVERED,900.0
3802,9000003801,1000003801,1296,2,4,4,4,536117,536117,537557,PICKUP,-1,DELIVERED,0.0
3803,9000003802,1000003802,1467,1,-1,-1,2758,1269682,1271122,1274002,Correo Argentino,TRK-LUWBNBB8WK,DELIVERED,1200.0
3804,9000003803,1000003803,468,1,-1,-1,1726,1084729,1086169,1089049,Correo Argentino,TRK-9II3GT6WHD,DELIVERED,900.0
3805,9000003804,1000003804,23,2,1,1,1,421789,421789,423229,PICKUP,-1,DELIVERED,0.0
3806,9000003805,1000003805,175,2,1,1,1,861545,861545,862985,PICKUP,-1,DELIVERED,0.0
3807,9000003806,1000003806,1157,1,-1,-1,3068,831538,832978,838738,Correo Argentino,TRK-I83HSB5NLR,DELIVERED,900.0
3808,9000003807,1000003807,481,1,-1,-1,1562,1086943,1088383,1095583,Correo Argentino,TRK-96TEVB4B0T,DELIVERED,900.0
3809,9000003808,1000003808,975,1,-1,-1,648,868093,869533,876733,Correo Argentino,TRK-0APCJSPIYR,DELIVERED,900.0
3810,9000003809,1000003809,760,2,4,4,4,927316,927316,928756,PICKUP,-1,DELIVERED,0.0
3811,9000003810,1000003810,586,1,-1,-1,361,750899,752339,758099,Correo Argentino,TRK-FYXVL5OROP,DELIVERED,1200.0
3812,9000003811,1000003811,1407,1,-1,-1,1302,1040582,1042022,1047782,Correo Argentino,TRK-EFV58PWLVH,DELIVERED,0.0
3813,9000003812,1000003812,974,1,-1,-1,2411,851127,-1,-1,Correo Argentino,-1,CANCELLED,1200.0
3814,9000003813,1000003813,1446,1,-1,-1,2452,771985,773425,783505,Correo Argentino,TRK-JWO6DS3SHA,DELIVERED,900.0
3815,9000003814,1000003814,1298,1,-1,-1,1173,1057368,1058808,1064568,Correo Argentino,TRK-ADXQ26IRV6,DELIVERED,1200.0
3816,9000003815,1000003815,588,2,2,2,2,874569,-1,-1,PICKUP,-1,CANCELLED,0.0
3817,9000003816,1000003816,668,1,-1,-1,308,1243993,1245433,1252633,Correo Argentino,TRK-PBSGKRW8KE,SHIPPED,1200.0
3818,9000003817,1000003817,1294,1,-1,-1,441,627337,628777,631657,Correo Argentino,TRK-3JRDH226C3,DELIVERED,1500.0
3819,9000003818,1000003818,266,1,-1,-1,1266,915741,917181,927261,Correo Argentino,TRK-FDI64AMGJ2,DELIVERED,1500.0
3820,9000003819,1000003819,1323,2,2,2,2,354349,354349,355789,PICKUP,-1,SHIPPED,0.0
3821,9000003820,1000003820,1117,1,-1,-1,1973,1012913,-1,-1,Correo Argentino,-1,CANCELLED,900.0
3822,9000003821,1000003821,306,1,-1,-1,223,418282,419722,425482,Correo Argentino,TRK-E4U5W49ID1,DELIVERED,1500.0
3823,9000003822,1000003822,850,1,-1,-1,257,690006,691446,697206,Correo Argentino,TRK-PAB0XOFK1W,DELIVERED,1200.0
3824,9000003823,1000003823,732,2,3,3,3,542056,542056,543496,PICKUP,-1,DELIVERED,0.0
3825,9000003824,1000003824,961,1,-1,-1,1365,733186,734626,740386,Correo Argentino,TRK-46WNUSDKVV,SHIPPED,900.0
3826,9000003825,1000003825,193,2,3,3,3,501286,501286,502726,PICKUP,-1,SHIPPED,0.0
3827,9000003826,1000003826,345,1,-1,-1,577,659462,660902,668102,Correo Argentino,TRK-UD5ABY55O2,DELIVERED,900.0
3828,9000003827,1000003827,92,1,-1,-1,1275,688409,689849,697049,Correo Argentino,TRK-CVFB02H0XU,DELIVERED,0.0
3829,9000003828,1000003828,313,2,4,4,4,521512,521512,522952,PICKUP,-1,DELIVERED,0.0
3830,9000003829,1000003829,99,2,3,3,3,649922,649922,651362,PICKUP,-1,SHIPPED,0.0
3831,9000003830,1000003830,1270,1,-1,-1,1545,620911,622351,629551,Correo Argentino,TRK-M6UTEFO1J0,DELIVERED,900.0
3832,9000003831,1000003831,919,2,4,4,4,1158998,1158998,1160438,PICKUP,-1,DELIVERED,0.0
3833,9000003832,1000003832,1343,1,-1,-1,1613,1250641,1252081,1256401,Correo Argentino,TRK-0MDWFO4Y1Z,DELIVERED,900.0
3834,9000003833,1000003833,424,1,-1,-1,1509,1008451,1009891,1015651,Correo Argentino,TRK-NHMH79PIU4,SHIPPED,0.0
3835,9000003834,1000003834,884,1,-1,-1,639,441520,442960,445840,Correo Argentino,TRK-TZVJ0VGHRJ,DELIVERED,1500.0
3836,9000003835,1000003835,1398,1,-1,-1,711,833787,835227,845307,Correo Argentino,TRK-QL6CRGDQAP,DELIVERED,1500.0
3837,9000003836,1000003836,747,2,2,2,2,1011249,1011249,1012689,PICKUP,-1,DELIVERED,0.0
3838,9000003837,1000003837,1285,1,-1,-1,3127,887262,888702,895902,Correo Argentino,TRK-UJZZ6I1WDD,DELIVERED,1200.0
3839,9000003838,1000003838,120,1,-1,-1,1669,536559,537999,543759,Correo Argentino,TRK-MJJ2LOG2EB,DELIVERED,1200.0
3840,9000003839,1000003839,1449,2,1,1,1,1226962,1226962,1228402,PICKUP,-1,SHIPPED,0.0
3841,9000003840,1000003840,814,1,-1,-1,494,480998,482438,488198,Correo Argentino,TRK-AW0WDVRB7W,DELIVERED,900.0
3842,9000003841,1000003841,462,2,2,2,2,456780,456780,458220,PICKUP,-1,DELIVERED,0.0
3843,9000003842,1000003842,127,1,-1,-1,1982,859053,860493,866253,Correo Argentino,TRK-RDVF2IIK7D,DELIVERED,900.0
3844,9000003843,1000003843,509,2,2,2,2,470929,470929,472369,PICKUP,-1,DELIVERED,0.0
3845,9000003844,1000003844,308,1,-1,-1,1884,731355,732795,739995,Correo Argentino,TRK-P5E1CYJ8WB,DELIVERED,1500.0
3846,9000003845,1000003845,199,1,-1,-1,2465,815133,816573,820893,Correo Argentino,TRK-05SEE5DFXY,SHIPPED,1500.0
3847,9000003846,1000003846,320,1,-1,-1,1687,941457,942897,948657,Correo Argentino,TRK-UMB9NC89BA,DELIVERED,900.0
3848,9000003847,1000003847,471,2,2,2,2,824401,824401,825841,PICKUP,-1,DELIVERED,0.0
3849,9000003848,1000003848,927,1,-1,-1,2123,1248841,1250281,1253161,Correo Argentino,TRK-C8O5LDV68D,SHIPPED,1200.0
3850,9000003849,1000003849,1353,2,4,4,4,875011,875011,876451,PICKUP,-1,SHIPPED,0.0
3851,9000003850,1000003850,1307,1,-1,-1,26,514058,515498,522698,Correo Argentino,TRK-L1LJ2L01F5,SHIPPED,900.0
3852,9000003851,1000003851,506,2,2,2,2,736713,736713,738153,PICKUP,-1,SHIPPED,0.0
3853,9000003852,1000003852,575,2,1,1,1,481603,481603,483043,PICKUP,-1,DELIVERED,0.0
3854,9000003853,1000003853,79,2,1,1,1,1022581,1022581,1024021,PICKUP,-1,DELIVERED,0.0
3855,9000003854,1000003854,1118,1,-1,-1,218,924073,925513,932713,Correo Argentino,TRK-UTEL4MLF29,DELIVERED,1200.0
3856,9000003855,1000003855,735,1,-1,-1,2419,377682,379122,382002,Correo Argentino,TRK-J4DJPYEP4N,DELIVERED,0.0
3857,9000003856,1000003856,1246,2,3,3,3,357229,-1,-1,PICKUP,-1,CANCELLED,0.0
3858,9000003857,1000003857,1078,1,-1,-1,863,1046932,1048372,1051252,Correo Argentino,TRK-DM4FQM9FRQ,DELIVERED,0.0
3859,9000003858,1000003858,1142,1,-1,-1,1331,552618,554058,559818,Correo Argentino,TRK-HEOH5881G2,DELIVERED,900.0
3860,9000003859,1000003859,474,2,1,1,1,533236,533236,534676,PICKUP,-1,DELIVERED,0.0
3861,9000003860,1000003860,1015,2,4,4,4,1162740,-1,-1,PICKUP,-1,CANCELLED,0.0
3862,9000003861,1000003861,970,2,1,1,1,775411,775411,776851,PICKUP,-1,DELIVERED,0.0
3863,9000003862,1000003862,962,2,1,1,1,462735,462735,464175,PICKUP,-1,DELIVERED,0.0
3864,9000003863,1000003863,1224,2,1,1,1,836131,836131,837571,PICKUP,-1,DELIVERED,0.0
3865,9000003864,1000003864,1330,1,-1,-1,1351,908881,910321,913201,Correo Argentino,TRK-IV6TY6SRLL,DELIVERED,1200.0
3866,9000003865,1000003865,1121,2,2,2,2,1200647,1200647,1202087,PICKUP,-1,DELIVERED,0.0
3867,9000003866,1000003866,1,2,2,2,2,1186727,-1,-1,PICKUP,-1,CANCELLED,0.0
3868,9000003867,1000003867,530,1,-1,-1,1933,697095,698535,702855,Correo Argentino,TRK-RJUT3U4431,SHIPPED,1200.0
3869,9000003868,1000003868,793,2,2,2,2,866512,866512,867952,PICKUP,-1,DELIVERED,0.0
3870,9000003869,1000003869,348,2,2,2,2,496548,496548,497988,PICKUP,-1,DELIVERED,0.0
3871,9000003870,1000003870,621,1,-1,-1,1094,756782,758222,765422,Correo Argentino,TRK-36BCJA8808,DELIVERED,1500.0
3872,9000003871,1000003871,279,2,1,1,1,498868,498868,500308,PICKUP,-1,DELIVERED,0.0
3873,9000003872,1000003872,462,1,-1,-1,1442,1083303,-1,-1,Correo Argentino,-1,CANCELLED,0.0
3874,9000003873,1000003873,78,2,1,1,1,627843,627843,629283,PICKUP,-1,DELIVERED,0.0
3875,9000003874,1000003874,613,1,-1,-1,393,600209,601649,608849,Correo Argentino,TRK-VJIC4ATW3Q,DELIVERED,1200.0
3876,9000003875,1000003875,1101,2,1,1,1,1008682,1008682,1010122,PICKUP,-1,DELIVERED,0.0
3877,9000003876,1000003876,154,1,-1,-1,1244,577463,578903,584663,Correo Argentino,TRK-FMV787N0BA,DELIVERED,1200.0
3878,9000003877,1000003877,558,1,-1,-1,694,594663,596103,603303,Correo Argentino,TRK-W3MA6SMKYB,DELIVERED,900.0
3879,9000003878,1000003878,373,1,-1,-1,2256,759241,760681,763561,Correo Argentino,TRK-DWVHNZOGQJ,DELIVERED,900.0
3880,9000003879,1000003879,1385,1,-1,-1,2185,913830,915270,918150,Correo Argentino,TRK-IN8H56T5N3,DELIVERED,1200.0
3881,9000003880,1000003880,1235,2,2,2,2,695847,695847,697287,PICKUP,-1,DELIVERED,0.0
3882,9000003881,1000003881,346,1,-1,-1,842,689939,691379,695699,Correo Argentino,TRK-79VVK40YTK,DELIVERED,1200.0
3883,9000003882,1000003882,1413,2,3,3,3,1022955,-1,-1,PICKUP,-1,CANCELLED,0.0
3884,9000003883,1000003883,1072,2,1,1,1,472609,472609,474049,PICKUP,-1,DELIVERED,0.0
