order_item_sk,order_item_id,order_id,product_sk,customer_sk,channel_sk,store_sk,billing_address_sk,shipping_address_sk,order_date_sk,quantity,unit_price,discount_amount,line_total,status,currency_code,tax_amount,shipping_fee
2921,5000002920,1000002205,2,1376,2,3,3,3,952244,2,15000.0,1500.0,28500.0,FULFILLED,ARS,5985.0,0.0
2922,5000002921,1000002206,1,234,2,4,4,4,1269752,1,12600.0,1260.0,11340.0,FULFILLED,ARS,2381.4,0.0
2923,5000002922,1000002207,1,234,1,-1,-1,1558,1087714,1,12600.0,1260.0,11340.0,FULFILLED,ARS,2381.4,0.0
2924,5000002923,1000002208,2,117,1,-1,-1,2908,963547,1,15000.0,0.0,15000.0,PAID,ARS,8536.5,1200.0
2925,5000002924,1000002208,2,117,1,-1,-1,2908,963547,2,13500.0,1350.0,25650.0,PAID,ARS,8536.5,1200.0
2926,5000002925,1000002209,1,37,1,-1,-1,2866,358629,1,12000.0,0.0,12000.0,FULFILLED,ARS,2520.0,1200.0
2927,5000002926,1000002210,2,1116,2,4,4,4,393917,1,15000.0,0.0,15000.0,FULFILLED,ARS,3150.0,0.0
2928,5000002927,1000002211,1,235,1,-1,-1,854,1028638,3,10800.0,1620.0,30780.0,FULFILLED,ARS,6463.8,1200.0
2929,5000002928,1000002212,1,285,1,-1,-1,2316,1071773,1,12000.0,0.0,12000.0,FULFILLED,ARS,2520.0,1200.0
2930,5000002929,1000002213,1,1188,1,-1,-1,880,440560,1,12000.0,1200.0,10800.0,FULFILLED,ARS,2268.0,1200.0
2931,5000002930,1000002214,2,230,2,1,1,1,1270138,3,15000.0,900.0,44100.0,FULFILLED,ARS,18711.0,0.0
2932,5000002931,1000002214,2,230,2,1,1,1,1270138,3,15000.0,0.0,45000.0,FULFILLED,ARS,18711.0,0.0
2933,5000002932,1000002215,2,1399,2,4,4,4,1070413,1,16500.0,330.0,16170.0,FULFILLED,ARS,3395.7,0.0
2934,5000002933,1000002216,2,1363,1,-1,-1,2159,900019,1,15000.0,0.0,15000.0,FULFILLED,ARS,3150.0,1200.0
2935,5000002934,1000002217,1,855,2,3,3,3,793948,3,10800.0,648.0,31752.0,FULFILLED,ARS,13131.72,0.0
2936,5000002935,1000002217,1,855,2,3,3,3,793948,3,10800.0,1620.0,30780.0,FULFILLED,ARS,13131.72,0.0
2937,5000002936,1000002218,1,498,1,-1,-1,2309,785365,1,12000.0,1200.0,10800.0,PAID,ARS,2268.0,900.0
2938,5000002937,1000002219,1,140,1,-1,-1,3053,578962,1,12000.0,600.0,11400.0,PAID,ARS,2394.0,1200.0
2939,5000002938,1000002220,1,956,2,1,1,1,878543,1,12000.0,240.0,11760.0,REFUNDED,ARS,8769.6,0.0
2940,5000002939,1000002220,2,956,2,1,1,1,878543,2,15000.0,0.0,30000.0,REFUNDED,ARS,8769.6,0.0
2941,5000002940,1000002221,1,235,2,1,1,1,728508,1,12000.0,0.0,12000.0,FULFILLED,ARS,2520.0,0.0
2942,5000002941,1000002222,1,1268,1,-1,-1,2882,1050866,1,12000.0,600.0,11400.0,FULFILLED,ARS,2394.0,1200.0
2943,5000002942,1000002223,1,1322,1,-1,-1,1719,500164,2,12600.0,504.0,24696.0,FULFILLED,ARS,15581.16,1500.0
2944,5000002943,1000002223,2,1322,1,-1,-1,1719,500164,3,16500.0,0.0,49500.0,FULFILLED,ARS,15581.16,1500.0
2945,5000002944,1000002224,1,194,1,-1,-1,1195,925703,3,10800.0,0.0,32400.0,FULFILLED,ARS,6804.0,900.0
2946,5000002945,1000002225,1,1446,1,-1,-1,2905,886788,3,12600.0,3780.0,34020.0,FULFILLED,ARS,7144.2,900.0
2947,5000002946,1000002226,1,502,2,1,1,1,619441,1,12000.0,0.0,12000.0,FULFILLED,ARS,2520.0,0.0
2948,5000002947,1000002227,1,1410,2,3,3,3,922885,3,12000.0,0.0,36000.0,FULFILLED,ARS,7560.0,0.0
2949,5000002948,1000002228,1,951,1,-1,-1,354,1092036,2,12000.0,0.0,24000.0,FULFILLED,ARS,5040.0,900.0
2950,5000002949,1000002229,2,1124,1,-1,-1,1893,1214235,3,15000.0,0.0,45000.0,FULFILLED,ARS,11831.4,1200.0
2951,5000002950,1000002229,1,1124,1,-1,-1,1893,1214235,1,12600.0,1260.0,11340.0,FULFILLED,ARS,11831.4,1200.0
2952,5000002951,1000002230,2,1005,2,2,2,2,549700,1,13500.0,675.0,12825.0,FULFILLED,ARS,11954.25,0.0
2953,5000002952,1000002230,2,1005,2,2,2,2,549700,3,15000.0,900.0,44100.0,FULFILLED,ARS,11954.25,0.0
2954,5000002953,1000002231,1,578,2,4,4,4,493125,1,12000.0,240.0,11760.0,FULFILLED,ARS,2469.6,0.0
2955,5000002954,1000002232,2,881,1,-1,-1,2549,1072278,2,13500.0,0.0,27000.0,FULFILLED,ARS,8757.0,0.0
2956,5000002955,1000002232,2,881,1,-1,-1,2549,1072278,1,15000.0,300.0,14700.0,FULFILLED,ARS,8757.0,0.0
2957,5000002956,1000002233,1,865,2,3,3,3,888824,2,12000.0,480.0,23520.0,FULFILLED,ARS,4939.2,0.0
2958,5000002957,1000002234,1,411,2,3,3,3,680662,3,13200.0,1980.0,37620.0,PAID,ARS,7900.2,0.0
2959,5000002958,1000002235,1,1412,2,4,4,4,943609,1,12600.0,1260.0,11340.0,PAID,ARS,2381.4,0.0
2960,5000002959,1000002236,1,167,1,-1,-1,2901,372311,1,12000.0,600.0,11400.0,PAID,ARS,2394.0,1200.0
2961,5000002960,1000002237,1,623,1,-1,-1,1785,426149,2,13200.0,2640.0,23760.0,FULFILLED,ARS,20676.6,900.0
2962,5000002961,1000002237,1,623,1,-1,-1,1785,426149,3,12000.0,1800.0,34200.0,FULFILLED,ARS,20676.6,900.0
2963,5000002962,1000002237,2,623,1,-1,-1,1785,426149,3,15000.0,4500.0,40500.0,FULFILLED,ARS,20676.6,900.0
2964,5000002963,1000002238,1,1245,1,-1,-1,1367,987459,1,13200.0,0.0,13200.0,PAID,ARS,10180.8,1200.0
2965,5000002964,1000002238,1,1245,1,-1,-1,1367,987459,3,12000.0,720.0,35280.0,PAID,ARS,10180.8,1200.0
2966,5000002965,1000002239,2,1389,1,-1,-1,1046,587845,1,15000.0,1500.0,13500.0,FULFILLED,ARS,2835.0,1500.0
2967,5000002966,1000002240,1,354,1,-1,-1,2514,772962,3,12600.0,3780.0,34020.0,REFUNDED,ARS,7144.2,900.0
2968,5000002967,1000002241,2,217,1,-1,-1,3193,847647,3,15000.0,4500.0,40500.0,REFUNDED,ARS,8505.0,1200.0
2969,5000002968,1000002242,2,502,2,2,2,2,442235,1,15000.0,300.0,14700.0,FULFILLED,ARS,3087.0,0.0
2970,5000002969,1000002243,1,320,1,-1,-1,1991,633742,3,12000.0,1800.0,34200.0,CANCELLED,ARS,22283.1,1200.0
2971,5000002970,1000002243,1,320,1,-1,-1,1991,633742,3,12000.0,0.0,36000.0,CANCELLED,ARS,22283.1,1200.0
2972,5000002971,1000002243,1,320,1,-1,-1,1991,633742,3,12600.0,1890.0,35910.0,CANCELLED,ARS,22283.1,1200.0
2973,5000002972,1000002244,1,590,1,-1,-1,987,917200,1,13200.0,0.0,13200.0,PAID,ARS,2772.0,1200.0
2974,5000002973,1000002245,1,1358,1,-1,-1,948,763230,1,13200.0,1320.0,11880.0,FULFILLED,ARS,2494.8,0.0
2975,5000002974,1000002246,2,1413,2,3,3,3,867041,2,13500.0,1350.0,25650.0,REFUNDED,ARS,5386.5,0.0
2976,5000002975,1000002247,2,1183,1,-1,-1,2768,985623,1,15000.0,0.0,15000.0,REFUNDED,ARS,3150.0,1200.0
2977,5000002976,1000002248,2,1270,1,-1,-1,1000,719326,3,15750.0,2362.5,44887.5,FULFILLED,ARS,9426.38,1500.0
2978,5000002977,1000002249,2,991,1,-1,-1,3177,1027764,2,15000.0,3000.0,27000.0,FULFILLED,ARS,10432.8,0.0
2979,5000002978,1000002249,1,991,1,-1,-1,3177,1027764,2,12600.0,2520.0,22680.0,FULFILLED,ARS,10432.8,0.0
2980,5000002979,1000002250,2,748,1,-1,-1,1425,492177,2,15750.0,1575.0,29925.0,FULFILLED,ARS,6284.25,0.0
2981,5000002980,1000002251,2,1315,1,-1,-1,504,789370,3,15000.0,4500.0,40500.0,FULFILLED,ARS,8505.0,1500.0
2982,5000002981,1000002252,1,529,2,1,1,1,1247462,2,10800.0,0.0,21600.0,FULFILLED,ARS,4536.0,0.0
2983,5000002982,1000002253,1,1186,1,-1,-1,894,861387,1,12000.0,0.0,12000.0,CANCELLED,ARS,10061.1,900.0
2984,5000002983,1000002253,1,1186,1,-1,-1,894,861387,3,12600.0,1890.0,35910.0,CANCELLED,ARS,10061.1,900.0
2985,5000002984,1000002254,2,826,1,-1,-1,830,663191,3,15000.0,4500.0,40500.0,FULFILLED,ARS,13608.0,1200.0
2986,5000002985,1000002254,2,826,1,-1,-1,830,663191,2,13500.0,2700.0,24300.0,FULFILLED,ARS,13608.0,1200.0
2987,5000002986,1000002255,2,53,1,-1,-1,2450,594424,1,15000.0,0.0,15000.0,FULFILLED,ARS,3150.0,900.0
2988,5000002987,1000002256,2,810,2,3,3,3,682109,3,15000.0,900.0,44100.0,FULFILLED,ARS,9261.0,0.0
2989,5000002988,1000002257,2,1442,2,1,1,1,954272,3,13500.0,0.0,40500.0,FULFILLED,ARS,8505.0,0.0
2990,5000002989,1000002258,1,397,2,3,3,3,642424,1,12000.0,600.0,11400.0,FULFILLED,ARS,8694.0,0.0
2991,5000002990,1000002258,2,397,2,3,3,3,642424,2,15000.0,0.0,30000.0,FULFILLED,ARS,8694.0,0.0
2992,5000002991,1000002259,1,292,1,-1,-1,549,598520,1,12000.0,0.0,12000.0,FULFILLED,ARS,2520.0,1200.0
2993,5000002992,1000002260,1,73,1,-1,-1,1464,708928,1,12000.0,0.0,12000.0,CANCELLED,ARS,2520.0,900.0
2994,5000002993,1000002261,2,462,1,-1,-1,1795,1272713,2,15000.0,0.0,30000.0,FULFILLED,ARS,12285.0,900.0
2995,5000002994,1000002261,2,462,1,-1,-1,1795,1272713,2,15000.0,1500.0,28500.0,FULFILLED,ARS,12285.0,900.0
2996,5000002995,1000002262,1,1441,1,-1,-1,3144,1181905,1,12000.0,0.0,12000.0,FULFILLED,ARS,2520.0,900.0
2997,5000002996,1000002263,2,696,1,-1,-1,1361,454522,3,15750.0,0.0,47250.0,FULFILLED,ARS,9922.5,900.0
2998,5000002997,1000002264,1,568,2,2,2,2,1243087,1,12000.0,240.0,11760.0,FULFILLED,ARS,2469.6,0.0
2999,5000002998,1000002265,1,888,1,-1,-1,2442,1111741,3,12000.0,0.0,36000.0,FULFILLED,ARS,7560.0,1200.0
3000,5000002999,1000002266,2,1065,2,4,4,4,501465,3,15000.0,2250.0,42750.0,FULFILLED,ARS,18333.0,0.0
3001,5000003000,1000002266,2,1065,2,4,4,4,501465,3,16500.0,4950.0,44550.0,FULFILLED,ARS,18333.0,0.0
3002,5000003001,1000002267,1,667,1,-1,-1,2574,554672,3,12000.0,720.0,35280.0,PAID,ARS,16858.8,900.0
3003,5000003002,1000002267,2,667,1,-1,-1,2574,554672,3,15000.0,0.0,45000.0,PAID,ARS,16858.8,900.0
3004,5000003003,1000002268,1,156,1,-1,-1,132,1022958,1,12000.0,0.0,12000.0,CREATED,ARS,2520.0,1200.0
3005,5000003004,1000002269,1,272,1,-1,-1,1222,376987,3,12000.0,720.0,35280.0,FULFILLED,ARS,7408.8,900.0
3006,5000003005,1000002270,2,515,1,-1,-1,949,741985,2,15000.0,1500.0,28500.0,FULFILLED,ARS,13718.25,900.0
3007,5000003006,1000002270,1,515,1,-1,-1,949,741985,2,12000.0,0.0,24000.0,FULFILLED,ARS,13718.25,900.0
3008,5000003007,1000002270,2,515,1,-1,-1,949,741985,1,13500.0,675.0,12825.0,FULFILLED,ARS,13718.25,900.0
3009,5000003008,1000002271,2,1109,2,1,1,1,829385,2,13500.0,1350.0,25650.0,CANCELLED,ARS,19259.1,0.0
3010,5000003009,1000002271,1,1109,2,1,1,1,829385,3,12000.0,720.0,35280.0,CANCELLED,ARS,19259.1,0.0
3011,5000003010,1000002271,1,1109,2,1,1,1,829385,3,10800.0,1620.0,30780.0,CANCELLED,ARS,19259.1,0.0
3012,5000003011,1000002272,2,4,2,1,1,1,792739,2,15000.0,3000.0,27000.0,FULFILLED,ARS,5670.0,0.0
3013,5000003012,1000002273,1,1406,2,3,3,3,1187923,1,12000.0,0.0,12000.0,FULFILLED,ARS,2520.0,0.0
3014,5000003013,1000002274,2,701,2,4,4,4,999176,1,13500.0,675.0,12825.0,FULFILLED,ARS,2693.25,0.0
3015,5000003014,1000002275,2,438,2,1,1,1,732287,2,15000.0,0.0,30000.0,PAID,ARS,6300.0,0.0
3016,5000003015,1000002276,1,275,1,-1,-1,2148,589188,2,12600.0,0.0,25200.0,FULFILLED,ARS,10962.0,1200.0
3017,5000003016,1000002276,2,275,1,-1,-1,2148,589188,2,15000.0,3000.0,27000.0,FULFILLED,ARS,10962.0,1200.0
3018,5000003017,1000002277,1,1054,1,-1,-1,443,487215,3,10800.0,648.0,31752.0,FULFILLED,ARS,15928.92,1200.0
3019,5000003018,1000002277,2,1054,1,-1,-1,443,487215,3,15000.0,900.0,44100.0,FULFILLED,ARS,15928.92,1200.0
3020,5000003019,1000002278,1,831,2,2,2,2,687560,2,12000.0,0.0,24000.0,FULFILLED,ARS,5040.0,0.0
3021,5000003020,1000002279,1,161,2,3,3,3,441225,3,13200.0,1980.0,37620.0,REFUNDED,ARS,7900.2,0.0
3022,5000003021,1000002280,2,1379,1,-1,-1,1946,369308,2,15000.0,3000.0,27000.0,REFUNDED,ARS,5670.0,900.0
3023,5000003022,1000002281,1,1004,1,-1,-1,3085,754394,1,13200.0,1320.0,11880.0,FULFILLED,ARS,2494.8,0.0
3024,5000003023,1000002282,2,7,1,-1,-1,2363,770237,2,13500.0,1350.0,25650.0,FULFILLED,ARS,5386.5,1200.0
3025,5000003024,1000002283,1,728,1,-1,-1,1238,551296,3,12000.0,0.0,36000.0,PAID,ARS,14868.0,1200.0
3026,5000003025,1000002283,1,728,1,-1,-1,1238,551296,2,12000.0,1200.0,22800.0,PAID,ARS,14868.0,1200.0
3027,5000003026,1000002283,1,728,1,-1,-1,1238,551296,1,12000.0,0.0,12000.0,PAID,ARS,14868.0,1200.0
3028,5000003027,1000002284,2,832,1,-1,-1,922,927221,1,15000.0,1500.0,13500.0,FULFILLED,ARS,2835.0,1200.0
3029,5000003028,1000002285,1,177,1,-1,-1,576,1081899,2,12000.0,1200.0,22800.0,FULFILLED,ARS,4788.0,900.0
3030,5000003029,1000002286,1,526,2,2,2,2,893461,1,10800.0,0.0,10800.0,PAID,ARS,4914.0,0.0
3031,5000003030,1000002286,1,526,2,2,2,2,893461,1,12600.0,0.0,12600.0,PAID,ARS,4914.0,0.0
3032,5000003031,1000002287,2,312,2,1,1,1,642751,3,15750.0,2362.5,44887.5,CANCELLED,ARS,9426.38,0.0
3033,5000003032,1000002288,2,297,1,-1,-1,542,767670,2,15000.0,3000.0,27000.0,FULFILLED,ARS,14647.5,1200.0
3034,5000003033,1000002288,2,297,1,-1,-1,542,767670,3,15000.0,2250.0,42750.0,FULFILLED,ARS,14647.5,1200.0
3035,5000003034,1000002289,2,472,2,4,4,4,702942,2,15750.0,1575.0,29925.0,FULFILLED,ARS,6284.25,0.0
3036,5000003035,1000002290,1,133,1,-1,-1,2083,1082087,3,12000.0,0.0,36000.0,FULFILLED,ARS,12549.6,900.0
3037,5000003036,1000002290,1,133,1,-1,-1,2083,1082087,2,13200.0,2640.0,23760.0,FULFILLED,ARS,12549.6,900.0
3038,5000003037,1000002291,1,718,2,4,4,4,458285,2,10800.0,2160.0,19440.0,FULFILLED,ARS,11642.4,0.0
3039,5000003038,1000002291,1,718,2,4,4,4,458285,3,12000.0,0.0,36000.0,FULFILLED,ARS,11642.4,0.0
3040,5000003039,1000002292,1,378,1,-1,-1,906,851348,2,12000.0,1200.0,22800.0,CANCELLED,ARS,4788.0,1500.0
3041,5000003040,1000002293,2,1390,1,-1,-1,810,476206,2,15000.0,600.0,29400.0,REFUNDED,ARS,6174.0,1200.0
3042,5000003041,1000002294,2,1114,2,3,3,3,481273,1,15000.0,750.0,14250.0,PAID,ARS,2992.5,0.0
3043,5000003042,1000002295,1,102,2,3,3,3,632500,2,10800.0,432.0,21168.0,PAID,ARS,4445.28,0.0
3044,5000003043,1000002296,1,484,1,-1,-1,2405,1095800,1,12000.0,240.0,11760.0,PAID,ARS,2469.6,0.0
3045,5000003044,1000002297,1,1297,2,2,2,2,865586,3,12000.0,1800.0,34200.0,FULFILLED,ARS,7182.0,0.0
3046,5000003045,1000002298,1,716,1,-1,-1,1898,553711,2,12000.0,480.0,23520.0,FULFILLED,ARS,4939.2,900.0
3047,5000003046,1000002299,1,1009,1,-1,-1,344,444952,3,10800.0,3240.0,29160.0,CANCELLED,ARS,6123.6,1200.0
3048,5000003047,1000002300,2,860,1,-1,-1,2461,1056200,3,16500.0,0.0,49500.0,CANCELLED,ARS,10395.0,1200.0
3049,5000003048,1000002301,2,118,1,-1,-1,1586,600388,1,13500.0,675.0,12825.0,FULFILLED,ARS,2693.25,900.0
3050,5000003049,1000002302,1,891,1,-1,-1,1075,672287,3,12000.0,3600.0,32400.0,FULFILLED,ARS,6804.0,0.0
3051,5000003050,1000002303,1,1091,2,2,2,2,932037,3,13200.0,0.0,39600.0,CREATED,ARS,16027.2,0.0
3052,5000003051,1000002303,1,1091,2,2,2,2,932037,1,10800.0,540.0,10260.0,CREATED,ARS,16027.2,0.0
3053,5000003052,1000002303,2,1091,2,2,2,2,932037,2,13500.0,540.0,26460.0,CREATED,ARS,16027.2,0.0
3054,5000003053,1000002304,2,1373,1,-1,-1,1601,997957,1,15000.0,0.0,15000.0,FULFILLED,ARS,5670.0,1200.0
3055,5000003054,1000002304,1,1373,1,-1,-1,1601,997957,1,12000.0,0.0,12000.0,FULFILLED,ARS,5670.0,1200.0
3056,5000003055,1000002305,2,557,2,4,4,4,931791,1,15000.0,750.0,14250.0,FULFILLED,ARS,6111.0,0.0
3057,5000003056,1000002305,2,557,2,4,4,4,931791,1,16500.0,1650.0,14850.0,FULFILLED,ARS,6111.0,0.0
3058,5000003057,1000002306,2,757,1,-1,-1,2948,820868,3,13500.0,0.0,40500.0,FULFILLED,ARS,8505.0,900.0
3059,5000003058,1000002307,1,1015,1,-1,-1,94,377666,2,12000.0,2400.0,21600.0,REFUNDED,ARS,7371.0,1200.0
3060,5000003059,1000002307,2,1015,1,-1,-1,94,377666,1,15000.0,1500.0,13500.0,REFUNDED,ARS,7371.0,1200.0
3061,5000003060,1000002308,2,635,1,-1,-1,1070,550124,2,13500.0,0.0,27000.0,CANCELLED,ARS,10432.8,1200.0
3062,5000003061,1000002308,1,635,1,-1,-1,1070,550124,2,12600.0,2520.0,22680.0,CANCELLED,ARS,10432.8,1200.0
3063,5000003062,1000002309,2,498,1,-1,-1,65,965947,1,16500.0,1650.0,14850.0,FULFILLED,ARS,3118.5,1200.0
3064,5000003063,1000002310,1,886,2,4,4,4,675098,2,12000.0,0.0,24000.0,FULFILLED,ARS,5040.0,0.0
3065,5000003064,1000002311,2,1127,2,4,4,4,1054388,3,16500.0,990.0,48510.0,FULFILLED,ARS,12880.35,0.0
3066,5000003065,1000002311,2,1127,2,4,4,4,1054388,1,13500.0,675.0,12825.0,FULFILLED,ARS,12880.35,0.0
3067,5000003066,1000002312,1,1220,1,-1,-1,265,502930,1,12000.0,0.0,12000.0,PAID,ARS,2520.0,1500.0
3068,5000003067,1000002313,1,16,1,-1,-1,270,812387,1,12000.0,1200.0,10800.0,FULFILLED,ARS,12143.25,1200.0
3069,5000003068,1000002313,2,16,1,-1,-1,270,812387,3,16500.0,2475.0,47025.0,FULFILLED,ARS,12143.25,1200.0
3070,5000003069,1000002314,2,350,1,-1,-1,2814,465444,1,15000.0,300.0,14700.0,PAID,ARS,3087.0,900.0
3071,5000003070,1000002315,1,37,1,-1,-1,3115,515681,2,12000.0,2400.0,21600.0,FULFILLED,ARS,4536.0,900.0
3072,5000003071,1000002316,1,1445,1,-1,-1,1980,782858,1,12600.0,252.0,12348.0,CANCELLED,ARS,2593.08,1500.0
3073,5000003072,1000002317,1,18,1,-1,-1,2215,374987,1,12600.0,0.0,12600.0,FULFILLED,ARS,2646.0,1200.0
3074,5000003073,1000002318,2,975,1,-1,-1,864,494703,1,15000.0,300.0,14700.0,REFUNDED,ARS,3087.0,0.0
3075,5000003074,1000002319,2,304,2,3,3,3,938835,1,15000.0,300.0,14700.0,FULFILLED,ARS,3087.0,0.0
3076,5000003075,1000002320,1,1199,1,-1,-1,1954,889367,3,10800.0,0.0,32400.0,FULFILLED,ARS,6804.0,0.0
3077,5000003076,1000002321,1,437,2,2,2,2,515323,1,12000.0,600.0,11400.0,FULFILLED,ARS,2394.0,0.0
3078,5000003077,1000002322,1,424,1,-1,-1,307,601829,3,12600.0,0.0,37800.0,FULFILLED,ARS,7938.0,900.0
3079,5000003078,1000002323,2,1364,1,-1,-1,2517,705246,2,15000.0,0.0,30000.0,FULFILLED,ARS,6300.0,1500.0
3080,5000003079,1000002324,1,979,1,-1,-1,498,1002344,1,12000.0,1200.0,10800.0,FULFILLED,ARS,2268.0,900.0
3081,5000003080,1000002325,2,110,1,-1,-1,1593,1142427,2,15750.0,1575.0,29925.0,FULFILLED,ARS,12269.25,0.0
3082,5000003081,1000002325,2,110,1,-1,-1,1593,1142427,2,15000.0,1500.0,28500.0,FULFILLED,ARS,12269.25,0.0
3083,5000003082,1000002326,2,751,1,-1,-1,1981,810859,2,15000.0,0.0,30000.0,FULFILLED,ARS,12967.92,900.0
3084,5000003083,1000002326,1,751,1,-1,-1,1981,810859,3,10800.0,648.0,31752.0,FULFILLED,ARS,12967.92,900.0
3085,5000003084,1000002327,1,1427,1,-1,-1,2942,611455,3,12000.0,3600.0,32400.0,FULFILLED,ARS,6804.0,900.0
3086,5000003085,1000002328,2,252,1,-1,-1,862,987237,2,13500.0,1350.0,25650.0,FULFILLED,ARS,5386.5,1200.0
3087,5000003086,1000002329,1,846,2,2,2,2,842667,2,13200.0,2640.0,23760.0,CANCELLED,ARS,4989.6,0.0
3088,5000003087,1000002330,1,1183,1,-1,-1,2182,972380,1,13200.0,264.0,12936.0,FULFILLED,ARS,2716.56,1500.0
3089,5000003088,1000002331,2,874,1,-1,-1,1482,1130308,2,15750.0,630.0,30870.0,FULFILLED,ARS,12606.3,900.0
3090,5000003089,1000002331,1,874,1,-1,-1,1482,1130308,3,10800.0,3240.0,29160.0,FULFILLED,ARS,12606.3,900.0
3091,5000003090,1000002332,1,469,1,-1,-1,2212,1185754,2,12000.0,0.0,24000.0,FULFILLED,ARS,5040.0,900.0
3092,5000003091,1000002333,2,637,1,-1,-1,2892,1066090,2,15000.0,0.0,30000.0,FULFILLED,ARS,6300.0,1500.0
3093,5000003092,1000002334,2,1068,2,3,3,3,1110622,3,15000.0,2250.0,42750.0,FULFILLED,ARS,13916.7,0.0
3094,5000003093,1000002334,1,1068,2,3,3,3,1110622,2,12000.0,480.0,23520.0,FULFILLED,ARS,13916.7,0.0
3095,5000003094,1000002335,2,1230,2,3,3,3,1197511,1,13500.0,270.0,13230.0,FULFILLED,ARS,2778.3,0.0
3096,5000003095,1000002336,2,249,1,-1,-1,2535,1006967,1,16500.0,825.0,15675.0,FULFILLED,ARS,10700.55,1500.0
3097,5000003096,1000002336,1,249,1,-1,-1,2535,1006967,3,12000.0,720.0,35280.0,FULFILLED,ARS,10700.55,1500.0
3098,5000003097,1000002337,2,390,1,-1,-1,1186,835483,1,15000.0,750.0,14250.0,FULFILLED,ARS,2992.5,1200.0
3099,5000003098,1000002338,2,162,2,2,2,2,410229,2,15000.0,600.0,29400.0,PAID,ARS,6174.0,0.0
3100,5000003099,1000002339,2,493,2,1,1,1,979219,2,15000.0,3000.0,27000.0,PAID,ARS,5670.0,0.0
3101,5000003100,1000002340,1,1231,1,-1,-1,2489,757724,2,13200.0,1320.0,25080.0,PAID,ARS,5266.8,900.0
3102,5000003101,1000002341,1,382,1,-1,-1,1626,794493,2,12000.0,2400.0,21600.0,CREATED,ARS,4536.0,1200.0
3103,5000003102,1000002342,1,887,1,-1,-1,2622,984469,2,12000.0,1200.0,22800.0,FULFILLED,ARS,4788.0,900.0
3104,5000003103,1000002343,2,949,1,-1,-1,1012,880254,3,15000.0,900.0,44100.0,FULFILLED,ARS,16065.0,1200.0
3105,5000003104,1000002343,1,949,1,-1,-1,1012,880254,3,12000.0,3600.0,32400.0,FULFILLED,ARS,16065.0,1200.0
3106,5000003105,1000002344,2,78,1,-1,-1,2221,768885,3,15000.0,900.0,44100.0,FULFILLED,ARS,14200.2,1200.0
3107,5000003106,1000002344,1,78,1,-1,-1,2221,768885,2,12000.0,480.0,23520.0,FULFILLED,ARS,14200.2,1200.0
3108,5000003107,1000002345,1,747,1,-1,-1,1686,721837,1,12000.0,600.0,11400.0,FULFILLED,ARS,2394.0,1200.0
3109,5000003108,1000002346,1,138,1,-1,-1,3032,569009,2,13200.0,1320.0,25080.0,FULFILLED,ARS,5266.8,900.0
3110,5000003109,1000002347,2,1058,1,-1,-1,2925,1218943,3,15000.0,900.0,44100.0,FULFILLED,ARS,9261.0,900.0
3111,5000003110,1000002348,1,189,2,2,2,2,1117927,3,13200.0,3960.0,35640.0,FULFILLED,ARS,7484.4,0.0
3112,5000003111,1000002349,1,507,1,-1,-1,1671,1079878,1,12600.0,630.0,11970.0,CANCELLED,ARS,9443.7,900.0
3113,5000003112,1000002349,2,507,1,-1,-1,1671,1079878,2,16500.0,0.0,33000.0,CANCELLED,ARS,9443.7,900.0
3114,5000003113,1000002350,1,1374,2,4,4,4,542834,1,12000.0,1200.0,10800.0,FULFILLED,ARS,2268.0,0.0
3115,5000003114,1000002351,1,85,1,-1,-1,2637,878640,3,12600.0,0.0,37800.0,FULFILLED,ARS,7938.0,1500.0
3116,5000003115,1000002352,1,239,1,-1,-1,2480,667749,2,12000.0,2400.0,21600.0,FULFILLED,ARS,4536.0,900.0
3117,5000003116,1000002353,1,17,1,-1,-1,334,613718,2,13200.0,528.0,25872.0,FULFILLED,ARS,5433.12,900.0
3118,5000003117,1000002354,1,351,1,-1,-1,2468,480915,2,10800.0,1080.0,20520.0,FULFILLED,ARS,6902.28,1200.0
3119,5000003118,1000002354,1,351,1,-1,-1,2468,480915,1,12600.0,252.0,12348.0,FULFILLED,ARS,6902.28,1200.0
3120,5000003119,1000002355,2,1421,1,-1,-1,2575,582630,2,15000.0,1500.0,28500.0,FULFILLED,ARS,5985.0,900.0
3121,5000003120,1000002356,1,719,2,2,2,2,568697,2,12000.0,480.0,23520.0,PAID,ARS,4939.2,0.0
3122,5000003121,1000002357,1,58,1,-1,-1,377,447656,2,12000.0,0.0,24000.0,CANCELLED,ARS,5040.0,900.0
3123,5000003122,1000002358,1,245,1,-1,-1,339,722257,3,12600.0,756.0,37044.0,FULFILLED,ARS,7779.24,900.0
3124,5000003123,1000002359,2,1320,2,2,2,2,1209477,1,15000.0,1500.0,13500.0,FULFILLED,ARS,8379.0,0.0
3125,5000003124,1000002359,1,1320,2,2,2,2,1209477,1,12000.0,600.0,11400.0,FULFILLED,ARS,8379.0,0.0
3126,5000003125,1000002359,2,1320,2,2,2,2,1209477,1,15000.0,0.0,15000.0,FULFILLED,ARS,8379.0,0.0
3127,5000003126,1000002360,2,947,2,1,1,1,836097,2,16500.0,0.0,33000.0,FULFILLED,ARS,6930.0,0.0
3128,5000003127,1000002361,1,29,1,-1,-1,2563,753656,1,12000.0,240.0,11760.0,FULFILLED,ARS,7408.8,1200.0
