order_sk,order_id,customer_sk,channel_sk,store_sk,billing_address_sk,shipping_address_sk,order_date_sk,status,currency_code,subtotal,tax_amount,shipping_fee,total_amount
1529,1000001528,576,1,-1,-1,118,353575,FULFILLED,ARS,65550.0,13765.5,1200.0,80515.5
1530,1000001529,642,2,1,1,1,704326,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
1531,1000001530,1318,1,-1,-1,2692,918458,CANCELLED,ARS,34020.0,7144.2,1500.0,42664.2
1532,1000001531,1392,1,-1,-1,1447,1019272,FULFILLED,ARS,41040.0,8618.4,900.0,50558.4
1533,1000001532,22,2,3,3,3,478796,FULFILLED,ARS,29925.0,6284.25,0.0,36209.25
1534,1000001533,1086,2,1,1,1,1079267,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
1535,1000001534,995,1,-1,-1,2422,806301,PAID,ARS,38871.0,8162.91,1200.0,48233.91
1536,1000001535,1362,1,-1,-1,1871,808107,REFUNDED,ARS,69000.0,14490.0,0.0,83490.0
1537,1000001536,1176,2,3,3,3,498057,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
1538,1000001537,991,2,3,3,3,696444,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
1539,1000001538,461,2,4,4,4,484586,CREATED,ARS,24900.0,5229.0,0.0,30129.0
1540,1000001539,656,2,4,4,4,946793,FULFILLED,ARS,32340.0,6791.4,0.0,39131.4
1541,1000001540,1327,1,-1,-1,2590,493387,FULFILLED,ARS,54900.0,11529.0,900.0,67329.0
1542,1000001541,974,2,3,3,3,569002,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
1543,1000001542,305,1,-1,-1,171,965595,REFUNDED,ARS,42750.0,8977.5,900.0,52627.5
1544,1000001543,858,1,-1,-1,877,1142418,REFUNDED,ARS,40500.0,8505.0,1200.0,50205.0
1545,1000001544,1078,1,-1,-1,1790,1119985,PAID,ARS,54750.0,11497.5,1200.0,67447.5
1546,1000001545,1382,1,-1,-1,2375,586136,FULFILLED,ARS,14250.0,2992.5,1200.0,18442.5
1547,1000001546,739,2,3,3,3,364752,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
1548,1000001547,878,1,-1,-1,1397,1118280,FULFILLED,ARS,37770.0,7931.7,1200.0,46901.7
1549,1000001548,863,1,-1,-1,2514,1021671,FULFILLED,ARS,40500.0,8505.0,1500.0,50505.0
1550,1000001549,504,2,3,3,3,469456,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
1551,1000001550,810,1,-1,-1,802,888065,CANCELLED,ARS,27000.0,5670.0,1200.0,33870.0
1552,1000001551,1339,1,-1,-1,88,925721,PAID,ARS,35280.0,7408.8,0.0,42688.8
1553,1000001552,769,1,-1,-1,1227,909653,FULFILLED,ARS,36000.0,7560.0,900.0,44460.0
1554,1000001553,952,1,-1,-1,437,687290,FULFILLED,ARS,15750.0,3307.5,1500.0,20557.5
1555,1000001554,389,1,-1,-1,834,551392,REFUNDED,ARS,71400.0,14994.0,900.0,87294.0
1556,1000001555,1039,1,-1,-1,1461,1215104,FULFILLED,ARS,15750.0,3307.5,1200.0,20257.5
1557,1000001556,91,1,-1,-1,1545,617615,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
1558,1000001557,1190,1,-1,-1,292,600952,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8
1559,1000001558,762,2,1,1,1,1178480,PAID,ARS,47496.0,9974.16,0.0,57470.16
1560,1000001559,520,2,1,1,1,473224,FULFILLED,ARS,66600.0,13986.0,0.0,80586.0
1561,1000001560,604,2,2,2,2,1031401,FULFILLED,ARS,54300.0,11403.0,0.0,65703.0
1562,1000001561,1133,1,-1,-1,2426,871693,CANCELLED,ARS,44100.0,9261.0,1500.0,54861.0
1563,1000001562,1401,1,-1,-1,65,835908,FULFILLED,ARS,52668.0,11060.28,900.0,64628.28
1564,1000001563,298,2,1,1,1,547780,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
1565,1000001564,1104,1,-1,-1,1087,961248,FULFILLED,ARS,13230.0,2778.3,1200.0,17208.3
1566,1000001565,1309,1,-1,-1,1913,795406,FULFILLED,ARS,22800.0,4788.0,1200.0,28788.0
1567,1000001566,483,2,4,4,4,1070850,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
1568,1000001567,208,1,-1,-1,2342,599561,PAID,ARS,10800.0,2268.0,0.0,13068.0
1569,1000001568,1493,2,4,4,4,1243889,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
1570,1000001569,746,1,-1,-1,2683,554514,REFUNDED,ARS,12000.0,2520.0,1500.0,16020.0
1571,1000001570,1263,1,-1,-1,2101,935018,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0
1572,1000001571,878,1,-1,-1,2027,1028357,PAID,ARS,37770.0,7931.7,1200.0,46901.7
1573,1000001572,625,2,4,4,4,1190523,PAID,ARS,14962.5,3142.12,0.0,18104.62
1574,1000001573,1236,1,-1,-1,789,1033249,FULFILLED,ARS,28425.0,5969.25,0.0,34394.25
1575,1000001574,700,1,-1,-1,2287,1065562,CANCELLED,ARS,22800.0,4788.0,900.0,28488.0
1576,1000001575,777,1,-1,-1,677,1021283,FULFILLED,ARS,14962.5,3142.12,0.0,18104.62
1577,1000001576,1341,1,-1,-1,942,413457,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0
1578,1000001577,1168,1,-1,-1,3050,777499,PAID,ARS,20520.0,4309.2,1200.0,26029.2
1579,1000001578,715,2,2,2,2,457227,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
1580,1000001579,26,2,4,4,4,999915,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
1581,1000001580,1469,1,-1,-1,1185,632079,CANCELLED,ARS,66780.0,14023.8,1200.0,82003.8
1582,1000001581,783,1,-1,-1,1574,862308,FULFILLED,ARS,15000.0,3150.0,1200.0,19350.0
1583,1000001582,1323,2,1,1,1,709338,FULFILLED,ARS,13230.0,2778.3,0.0,16008.3
1584,1000001583,8,2,4,4,4,1138858,FULFILLED,ARS,70200.0,14742.0,0.0,84942.0
1585,1000001584,336,2,2,2,2,875394,FULFILLED,ARS,75780.0,15913.8,0.0,91693.8
1586,1000001585,386,1,-1,-1,1240,569618,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0
1587,1000001586,1375,2,4,4,4,1258752,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
1588,1000001587,162,1,-1,-1,2625,1115855,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
1589,1000001588,1203,2,3,3,3,444399,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
1590,1000001589,835,1,-1,-1,1743,719408,FULFILLED,ARS,35640.0,7484.4,1200.0,44324.4
1591,1000001590,566,2,1,1,1,460585,FULFILLED,ARS,49140.0,10319.4,0.0,59459.4
1592,1000001591,383,1,-1,-1,1389,936829,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0
1593,1000001592,746,1,-1,-1,603,588552,PAID,ARS,31440.0,6602.4,1500.0,39542.4
1594,1000001593,383,2,1,1,1,490847,CREATED,ARS,22800.0,4788.0,0.0,27588.0
1595,1000001594,1419,1,-1,-1,2989,1263612,PAID,ARS,69600.0,14616.0,1200.0,85416.0
1596,1000001595,1037,2,3,3,3,822240,REFUNDED,ARS,14250.0,2992.5,0.0,17242.5
1597,1000001596,775,2,3,3,3,387721,REFUNDED,ARS,10800.0,2268.0,0.0,13068.0
1598,1000001597,1015,1,-1,-1,1490,974634,CANCELLED,ARS,44887.5,9426.38,1200.0,55513.88
1599,1000001598,1197,2,1,1,1,1107813,CANCELLED,ARS,36300.0,7623.0,0.0,43923.0
1600,1000001599,773,2,3,3,3,1005557,FULFILLED,ARS,66000.0,13860.0,0.0,79860.0
1601,1000001600,413,1,-1,-1,1088,1152367,FULFILLED,ARS,32340.0,6791.4,900.0,40031.4
1602,1000001601,681,1,-1,-1,2009,1221786,FULFILLED,ARS,54750.0,11497.5,1200.0,67447.5
1603,1000001602,1425,2,4,4,4,1106975,FULFILLED,ARS,12348.0,2593.08,0.0,14941.08
1604,1000001603,394,1,-1,-1,1803,1201751,FULFILLED,ARS,42750.0,8977.5,1200.0,52927.5
1605,1000001604,942,2,2,2,2,1119256,PAID,ARS,68145.0,14310.45,0.0,82455.45
1606,1000001605,1238,2,2,2,2,1102808,FULFILLED,ARS,70500.0,14805.0,0.0,85305.0
1607,1000001606,1045,1,-1,-1,168,984886,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
1608,1000001607,594,2,4,4,4,1079063,FULFILLED,ARS,70560.0,14817.6,0.0,85377.6
1609,1000001608,58,1,-1,-1,1138,1078442,FULFILLED,ARS,14175.0,2976.75,1200.0,18351.75
1610,1000001609,1008,2,4,4,4,917077,FULFILLED,ARS,90720.0,19051.2,0.0,109771.2
1611,1000001610,1028,2,3,3,3,547670,FULFILLED,ARS,37632.0,7902.72,0.0,45534.72
1612,1000001611,1024,2,4,4,4,1056807,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
1613,1000001612,426,1,-1,-1,3148,854325,REFUNDED,ARS,25200.0,5292.0,1500.0,31992.0
1614,1000001613,90,1,-1,-1,1434,1098097,FULFILLED,ARS,30870.0,6482.7,1200.0,38552.7
1615,1000001614,728,1,-1,-1,23,1246295,PAID,ARS,38475.0,8079.75,0.0,46554.75
1616,1000001615,294,1,-1,-1,1904,487087,FULFILLED,ARS,42750.0,8977.5,900.0,52627.5
1617,1000001616,200,1,-1,-1,2590,989800,FULFILLED,ARS,13230.0,2778.3,1200.0,17208.3
1618,1000001617,676,2,2,2,2,441716,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
1619,1000001618,694,1,-1,-1,2779,963344,FULFILLED,ARS,49500.0,10395.0,1200.0,61095.0
1620,1000001619,800,2,4,4,4,1037512,CANCELLED,ARS,28350.0,5953.5,0.0,34303.5
1621,1000001620,1418,1,-1,-1,3079,1067270,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0
1622,1000001621,245,1,-1,-1,2574,498074,FULFILLED,ARS,34020.0,7144.2,1200.0,42364.2
1623,1000001622,441,1,-1,-1,1272,1077297,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0
1624,1000001623,393,1,-1,-1,1021,981278,FULFILLED,ARS,83250.0,17482.5,1200.0,101932.5
1625,1000001624,1428,1,-1,-1,3186,1255266,FULFILLED,ARS,42750.0,8977.5,1500.0,53227.5
1626,1000001625,852,1,-1,-1,864,617560,REFUNDED,ARS,44100.0,9261.0,0.0,53361.0
1627,1000001626,379,1,-1,-1,2267,406751,FULFILLED,ARS,22800.0,4788.0,1500.0,29088.0
1628,1000001627,653,1,-1,-1,3155,729833,FULFILLED,ARS,23520.0,4939.2,1200.0,29659.2
1629,1000001628,230,1,-1,-1,1206,1157562,FULFILLED,ARS,37800.0,7938.0,900.0,46638.0
1630,1000001629,310,1,-1,-1,1714,1213147,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
1631,1000001630,689,1,-1,-1,1251,1180907,CANCELLED,ARS,13500.0,2835.0,0.0,16335.0
1632,1000001631,715,2,2,2,2,620895,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
1633,1000001632,520,1,-1,-1,1353,1204205,FULFILLED,ARS,41400.0,8694.0,1200.0,51294.0
1634,1000001633,896,1,-1,-1,89,1180741,FULFILLED,ARS,42750.0,8977.5,1500.0,53227.5
1635,1000001634,703,1,-1,-1,444,1159629,FULFILLED,ARS,45000.0,9450.0,900.0,55350.0
1636,1000001635,1365,2,3,3,3,817245,PAID,ARS,12600.0,2646.0,0.0,15246.0
1637,1000001636,746,2,2,2,2,874405,REFUNDED,ARS,15000.0,3150.0,0.0,18150.0
1638,1000001637,789,2,2,2,2,984139,FULFILLED,ARS,37620.0,7900.2,0.0,45520.2
1639,1000001638,77,1,-1,-1,61,1142206,PAID,ARS,22800.0,4788.0,1200.0,28788.0
1640,1000001639,953,1,-1,-1,2731,587848,CREATED,ARS,67500.0,14175.0,1200.0,82875.0
1641,1000001640,515,1,-1,-1,2994,742703,REFUNDED,ARS,12000.0,2520.0,900.0,15420.0
1642,1000001641,1066,1,-1,-1,272,697689,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0
1643,1000001642,1081,1,-1,-1,627,525062,FULFILLED,ARS,76260.0,16014.6,1500.0,93774.6
1644,1000001643,1232,1,-1,-1,3038,791223,FULFILLED,ARS,35910.0,7541.1,900.0,44351.1
1645,1000001644,585,2,4,4,4,633722,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
1646,1000001645,624,2,1,1,1,1001756,FULFILLED,ARS,33000.0,6930.0,0.0,39930.0
1647,1000001646,931,2,1,1,1,462337,PAID,ARS,30000.0,6300.0,0.0,36300.0
1648,1000001647,932,1,-1,-1,48,645384,PAID,ARS,29700.0,6237.0,1500.0,37437.0
1649,1000001648,930,1,-1,-1,2954,410137,FULFILLED,ARS,11400.0,2394.0,1200.0,14994.0
1650,1000001649,1114,2,3,3,3,979328,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
1651,1000001650,746,1,-1,-1,1384,369404,PAID,ARS,37620.0,7900.2,1200.0,46720.2
1652,1000001651,1306,1,-1,-1,283,1210437,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
1653,1000001652,741,1,-1,-1,228,365587,FULFILLED,ARS,21600.0,4536.0,1500.0,27636.0
1654,1000001653,1305,2,4,4,4,1052217,REFUNDED,ARS,39690.0,8334.9,0.0,48024.9
1655,1000001654,435,1,-1,-1,2630,977330,CANCELLED,ARS,34320.0,7207.2,900.0,42427.2
1656,1000001655,217,2,2,2,2,876501,FULFILLED,ARS,29700.0,6237.0,0.0,35937.0
1657,1000001656,944,2,3,3,3,1091450,PAID,ARS,58200.0,12222.0,0.0,70422.0
1658,1000001657,595,2,1,1,1,838240,FULFILLED,ARS,23400.0,4914.0,0.0,28314.0
1659,1000001658,156,2,2,2,2,364574,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
1660,1000001659,1323,2,2,2,2,1118903,FULFILLED,ARS,63000.0,13230.0,0.0,76230.0
1661,1000001660,1345,1,-1,-1,2182,571420,CREATED,ARS,14700.0,3087.0,900.0,18687.0
1662,1000001661,860,1,-1,-1,2180,389055,FULFILLED,ARS,21600.0,4536.0,1500.0,27636.0
1663,1000001662,136,2,1,1,1,646818,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
1664,1000001663,1460,2,1,1,1,750785,REFUNDED,ARS,48600.0,10206.0,0.0,58806.0
1665,1000001664,23,1,-1,-1,2468,812774,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
1666,1000001665,258,1,-1,-1,728,493519,FULFILLED,ARS,11400.0,2394.0,1200.0,14994.0
1667,1000001666,1343,2,4,4,4,420240,FULFILLED,ARS,43980.0,9235.8,0.0,53215.8
1668,1000001667,311,1,-1,-1,1646,500308,FULFILLED,ARS,60420.0,12688.2,900.0,74008.2
1669,1000001668,662,1,-1,-1,500,748082,FULFILLED,ARS,10800.0,2268.0,1500.0,14568.0
1670,1000001669,538,2,1,1,1,547033,PAID,ARS,10800.0,2268.0,0.0,13068.0
1671,1000001670,1212,1,-1,-1,2204,761707,FULFILLED,ARS,12936.0,2716.56,0.0,15652.56
1672,1000001671,282,2,1,1,1,968147,CANCELLED,ARS,29400.0,6174.0,0.0,35574.0
1673,1000001672,1248,1,-1,-1,1055,414899,CREATED,ARS,40500.0,8505.0,900.0,49905.0
1674,1000001673,294,2,3,3,3,798179,FULFILLED,ARS,25080.0,5266.8,0.0,30346.8
1675,1000001674,1148,1,-1,-1,980,475937,PAID,ARS,45000.0,9450.0,900.0,55350.0
1676,1000001675,475,1,-1,-1,372,980259,FULFILLED,ARS,42750.0,8977.5,1200.0,52927.5
1677,1000001676,1492,1,-1,-1,2033,1227701,PAID,ARS,40800.0,8568.0,900.0,50268.0
1678,1000001677,1004,1,-1,-1,2863,811006,FULFILLED,ARS,36348.0,7633.08,900.0,44881.08
1679,1000001678,427,1,-1,-1,682,1081800,FULFILLED,ARS,58350.0,12253.5,900.0,71503.5
1680,1000001679,1490,1,-1,-1,2382,920688,FULFILLED,ARS,36450.0,7654.5,900.0,45004.5
1681,1000001680,1403,1,-1,-1,1818,826104,PAID,ARS,23940.0,5027.4,1200.0,30167.4
1682,1000001681,142,1,-1,-1,2176,499734,FULFILLED,ARS,24000.0,5040.0,900.0,29940.0
1683,1000001682,890,2,3,3,3,1164957,FULFILLED,ARS,35910.0,7541.1,0.0,43451.1
1684,1000001683,1265,1,-1,-1,2865,859902,FULFILLED,ARS,26400.0,5544.0,1200.0,33144.0
1685,1000001684,612,1,-1,-1,2296,442198,FULFILLED,ARS,46305.0,9724.05,1200.0,57229.05
1686,1000001685,166,1,-1,-1,2835,363515,CANCELLED,ARS,12825.0,2693.25,0.0,15518.25
1687,1000001686,330,2,2,2,2,572647,FULFILLED,ARS,63210.0,13274.1,0.0,76484.1
1688,1000001687,1467,2,3,3,3,605980,REFUNDED,ARS,16500.0,3465.0,0.0,19965.0
1689,1000001688,899,1,-1,-1,186,936947,FULFILLED,ARS,56448.0,11854.08,1200.0,69502.08
1690,1000001689,728,1,-1,-1,1573,724291,PAID,ARS,23520.0,4939.2,1500.0,29959.2
1691,1000001690,1097,2,3,3,3,564430,PAID,ARS,53940.0,11327.4,0.0,65267.4
1692,1000001691,1003,1,-1,-1,67,960600,PAID,ARS,14175.0,2976.75,1500.0,18651.75
1693,1000001692,1147,2,3,3,3,635541,FULFILLED,ARS,12600.0,2646.0,0.0,15246.0
1694,1000001693,747,2,4,4,4,711114,FULFILLED,ARS,102165.0,21454.65,0.0,123619.65
1695,1000001694,956,2,4,4,4,892607,REFUNDED,ARS,14962.5,3142.12,0.0,18104.62
1696,1000001695,379,2,4,4,4,393420,FULFILLED,ARS,28350.0,5953.5,0.0,34303.5
1697,1000001696,115,1,-1,-1,2751,854098,FULFILLED,ARS,30870.0,6482.7,1500.0,38852.7
1698,1000001697,293,1,-1,-1,2587,982162,PAID,ARS,30870.0,6482.7,1200.0,38552.7
1699,1000001698,1002,2,2,2,2,1010852,FULFILLED,ARS,109860.0,23070.6,0.0,132930.6
1700,1000001699,1015,2,1,1,1,1200264,FULFILLED,ARS,31350.0,6583.5,0.0,37933.5
1701,1000001700,126,1,-1,-1,2182,913944,PAID,ARS,54750.0,11497.5,900.0,67147.5
1702,1000001701,946,1,-1,-1,1853,684068,FULFILLED,ARS,11400.0,2394.0,1500.0,15294.0
1703,1000001702,1005,1,-1,-1,1275,1181042,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0
1704,1000001703,1018,1,-1,-1,3188,793992,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0
1705,1000001704,333,2,4,4,4,604704,REFUNDED,ARS,23520.0,4939.2,0.0,28459.2
1706,1000001705,77,2,3,3,3,941751,REFUNDED,ARS,16170.0,3395.7,0.0,19565.7
1707,1000001706,493,1,-1,-1,272,1011054,FULFILLED,ARS,46305.0,9724.05,0.0,56029.05
1708,1000001707,793,2,4,4,4,679751,PAID,ARS,70545.0,14814.45,0.0,85359.45
1709,1000001708,864,2,3,3,3,688047,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
1710,1000001709,982,2,3,3,3,605054,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
1711,1000001710,146,1,-1,-1,1034,755211,FULFILLED,ARS,36000.0,7560.0,900.0,44460.0
1712,1000001711,10,2,4,4,4,601194,PAID,ARS,58200.0,12222.0,0.0,70422.0
1713,1000001712,174,1,-1,-1,2817,757292,PAID,ARS,25080.0,5266.8,1200.0,31546.8
1714,1000001713,210,1,-1,-1,3055,1234712,FULFILLED,ARS,29400.0,6174.0,1200.0,36774.0
1715,1000001714,1326,2,3,3,3,1114189,CANCELLED,ARS,11760.0,2469.6,0.0,14229.6
1716,1000001715,1032,2,3,3,3,894350,FULFILLED,ARS,59160.0,12423.6,0.0,71583.6
1717,1000001716,708,1,-1,-1,2103,845052,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
1718,1000001717,956,1,-1,-1,1478,725860,FULFILLED,ARS,12000.0,2520.0,900.0,15420.0
1719,1000001718,1468,1,-1,-1,2103,446103,PAID,ARS,70200.0,14742.0,1500.0,86442.0
1720,1000001719,182,1,-1,-1,280,750509,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
1721,1000001720,295,2,2,2,2,758496,CANCELLED,ARS,44250.0,9292.5,0.0,53542.5
1722,1000001721,1388,2,4,4,4,1062540,FULFILLED,ARS,55350.0,11623.5,0.0,66973.5
1723,1000001722,282,1,-1,-1,2129,1184198,FULFILLED,ARS,22680.0,4762.8,0.0,27442.8
1724,1000001723,1365,1,-1,-1,2419,1202389,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
1725,1000001724,505,2,2,2,2,1170884,FULFILLED,ARS,25872.0,5433.12,0.0,31305.12
1726,1000001725,774,1,-1,-1,2413,1033837,PAID,ARS,46200.0,9702.0,1500.0,57402.0
1727,1000001726,504,1,-1,-1,80,1086446,FULFILLED,ARS,23520.0,4939.2,900.0,29359.2
1728,1000001727,748,1,-1,-1,1555,502041,FULFILLED,ARS,34200.0,7182.0,1200.0,42582.0
1729,1000001728,479,2,1,1,1,1089743,CREATED,ARS,23520.0,4939.2,0.0,28459.2
1730,1000001729,975,1,-1,-1,2769,1239545,FULFILLED,ARS,79980.0,16795.8,900.0,97675.8
1731,1000001730,156,1,-1,-1,96,1141186,FULFILLED,ARS,11760.0,2469.6,1200.0,15429.6
1732,1000001731,380,2,4,4,4,1157990,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
1733,1000001732,823,1,-1,-1,2567,1174459,FULFILLED,ARS,11760.0,2469.6,1200.0,15429.6
1734,1000001733,561,2,1,1,1,639653,FULFILLED,ARS,69300.0,14553.0,0.0,83853.0
1735,1000001734,40,1,-1,-1,3031,425332,FULFILLED,ARS,80808.0,16969.68,900.0,98677.68
1736,1000001735,270,2,1,1,1,1070876,FULFILLED,ARS,11970.0,2513.7,0.0,14483.7
1737,1000001736,557,1,-1,-1,209,648923,FULFILLED,ARS,12600.0,2646.0,1200.0,16446.0
1738,1000001737,303,2,1,1,1,590447,FULFILLED,ARS,41310.0,8675.1,0.0,49985.1
1739,1000001738,345,1,-1,-1,2640,706021,PAID,ARS,11760.0,2469.6,1200.0,15429.6
1740,1000001739,676,2,2,2,2,510179,FULFILLED,ARS,25200.0,5292.0,0.0,30492.0
1741,1000001740,1373,2,3,3,3,847783,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
1742,1000001741,564,2,3,3,3,520659,FULFILLED,ARS,42150.0,8851.5,0.0,51001.5
1743,1000001742,182,2,3,3,3,560580,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
1744,1000001743,216,2,4,4,4,536380,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
1745,1000001744,752,1,-1,-1,488,1212984,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8
1746,1000001745,413,1,-1,-1,2253,882833,FULFILLED,ARS,22770.0,4781.7,0.0,27551.7
1747,1000001746,1384,1,-1,-1,490,747738,PAID,ARS,22800.0,4788.0,900.0,28488.0
1748,1000001747,478,2,4,4,4,370922,PAID,ARS,11760.0,2469.6,0.0,14229.6
1749,1000001748,1049,1,-1,-1,1712,442543,PAID,ARS,60000.0,12600.0,1200.0,73800.0
1750,1000001749,1271,1,-1,-1,2938,528900,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
1751,1000001750,471,2,1,1,1,668761,CANCELLED,ARS,100290.0,21060.9,0.0,121350.9
1752,1000001751,650,2,4,4,4,949830,FULFILLED,ARS,21168.0,4445.28,0.0,25613.28
1753,1000001752,685,2,4,4,4,654620,FULFILLED,ARS,73500.0,15435.0,0.0,88935.0
1754,1000001753,936,1,-1,-1,195,1093627,FULFILLED,ARS,22800.0,4788.0,1200.0,28788.0
1755,1000001754,1189,1,-1,-1,555,1191423,FULFILLED,ARS,15000.0,3150.0,1200.0,19350.0
1756,1000001755,1130,1,-1,-1,2832,751134,FULFILLED,ARS,73800.0,15498.0,0.0,89298.0
1757,1000001756,233,1,-1,-1,470,1070225,FULFILLED,ARS,19440.0,4082.4,1500.0,25022.4
1758,1000001757,626,1,-1,-1,835,961434,FULFILLED,ARS,11340.0,2381.4,900.0,14621.4
1759,1000001758,545,2,4,4,4,359564,PAID,ARS,62700.0,13167.0,0.0,75867.0
1760,1000001759,147,2,4,4,4,619883,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
1761,1000001760,946,1,-1,-1,3181,862102,FULFILLED,ARS,23940.0,5027.4,900.0,29867.4
1762,1000001761,267,2,1,1,1,1143941,FULFILLED,ARS,26400.0,5544.0,0.0,31944.0
1763,1000001762,1200,2,1,1,1,835445,REFUNDED,ARS,24300.0,5103.0,0.0,29403.0
1764,1000001763,106,2,2,2,2,1264909,FULFILLED,ARS,70560.0,14817.6,0.0,85377.6
1765,1000001764,656,1,-1,-1,1567,927952,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
1766,1000001765,1324,2,4,4,4,952811,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
1767,1000001766,1133,2,2,2,2,665647,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
1768,1000001767,921,2,4,4,4,612675,FULFILLED,ARS,35910.0,7541.1,0.0,43451.1
1769,1000001768,16,1,-1,-1,2044,562907,FULFILLED,ARS,35280.0,7408.8,1500.0,44188.8
1770,1000001769,1099,1,-1,-1,3119,684570,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0
1771,1000001770,920,2,3,3,3,433742,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
1772,1000001771,503,1,-1,-1,2634,737903,FULFILLED,ARS,30000.0,6300.0,900.0,37200.0
1773,1000001772,1057,2,4,4,4,1116613,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0
1774,1000001773,1044,1,-1,-1,214,1126022,FULFILLED,ARS,29400.0,6174.0,1200.0,36774.0
1775,1000001774,1012,1,-1,-1,1589,887954,FULFILLED,ARS,28500.0,5985.0,900.0,35385.0
1776,1000001775,163,2,1,1,1,1088149,PAID,ARS,24000.0,5040.0,0.0,29040.0
1777,1000001776,347,2,4,4,4,664931,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
1778,1000001777,634,1,-1,-1,1339,1268802,PAID,ARS,26400.0,5544.0,0.0,31944.0
1779,1000001778,1463,1,-1,-1,238,536638,CANCELLED,ARS,71250.0,14962.5,1500.0,87712.5
1780,1000001779,123,1,-1,-1,1055,777040,FULFILLED,ARS,34800.0,7308.0,900.0,43008.0
1781,1000001780,638,1,-1,-1,830,1264674,FULFILLED,ARS,59400.0,12474.0,1200.0,73074.0
1782,1000001781,1230,1,-1,-1,1786,1196558,FULFILLED,ARS,12000.0,2520.0,1200.0,15720.0
1783,1000001782,689,2,1,1,1,796056,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
1784,1000001783,1069,1,-1,-1,1402,667600,FULFILLED,ARS,60900.0,12789.0,1200.0,74889.0
1785,1000001784,1335,1,-1,-1,2824,521287,FULFILLED,ARS,20520.0,4309.2,1200.0,26029.2
1786,1000001785,1312,2,4,4,4,821613,CANCELLED,ARS,13230.0,2778.3,0.0,16008.3
1787,1000001786,992,2,4,4,4,388091,REFUNDED,ARS,27000.0,5670.0,0.0,32670.0
1788,1000001787,713,2,4,4,4,793556,FULFILLED,ARS,41160.0,8643.6,0.0,49803.6
1789,1000001788,1477,2,2,2,2,1164624,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
1790,1000001789,1333,1,-1,-1,1686,1049836,PAID,ARS,24000.0,5040.0,1200.0,30240.0
