session_sk,session_id,customer_sk,started_at_sk,ended_at_sk,source_sk,device_sk
15803,11000015802,-1,1258020,1258071.0,4,1
15804,11000015803,1122,977266,977294.0,5,2
15805,11000015804,1234,1250205,1250259.0,1,1
15806,11000015805,954,1068423,1068463.0,2,1
15807,11000015806,513,728068,728110.0,1,2
15808,11000015807,308,1193338,1193360.0,2,2
15809,11000015808,-1,1005702,1005732.0,1,1
15810,11000015809,-1,1056721,1056760.0,1,1
15811,11000015810,1233,995510,995529.0,1,2
15812,11000015811,317,361146,361175.0,5,1
15813,11000015812,133,1141678,1141683.0,1,2
15814,11000015813,-1,738079,738083.0,2,2
15815,11000015814,-1,1173574,1173608.0,2,2
15816,11000015815,191,996786,996794.0,2,1
15817,11000015816,1179,1217094,,1,2
15818,11000015817,771,864689,864708.0,1,2
15819,11000015818,-1,1109017,1109023.0,1,1
15820,11000015819,-1,539236,539239.0,1,2
15821,11000015820,-1,1110013,1110073.0,1,2
15822,11000015821,-1,516253,516263.0,5,2
15823,11000015822,927,498811,498830.0,3,1
15824,11000015823,-1,594238,594296.0,2,1
15825,11000015824,1012,1019340,1019364.0,1,2
15826,11000015825,-1,985336,985396.0,4,2
15827,11000015826,-1,874094,,1,2
15828,11000015827,87,852351,852396.0,2,1
15829,11000015828,-1,988748,988803.0,1,1
15830,11000015829,1,628001,628025.0,4,2
15831,11000015830,-1,1026208,1026250.0,1,1
15832,11000015831,-1,597986,598015.0,2,3
15833,11000015832,81,688315,688327.0,2,2
15834,11000015833,-1,870031,870033.0,2,1
15835,11000015834,-1,880831,880869.0,4,1
15836,11000015835,586,867568,867618.0,4,2
15837,11000015836,1469,759012,759033.0,2,1
15838,11000015837,-1,786973,787027.0,2,2
15839,11000015838,1454,660362,660409.0,2,1
15840,11000015839,-1,537376,537419.0,1,2
15841,11000015840,45,457665,457680.0,1,2
15842,11000015841,585,1108771,1108784.0,1,2
15843,11000015842,250,854375,854379.0,2,2
15844,11000015843,236,372064,372105.0,2,2
15845,11000015844,1191,1217926,1217969.0,1,2
15846,11000015845,694,597673,597723.0,3,2
15847,11000015846,658,733907,733956.0,2,2
15848,11000015847,-1,625137,625184.0,2,2
15849,11000015848,-1,1243183,1243187.0,2,3
15850,11000015849,620,617451,617453.0,5,2
15851,11000015850,617,840582,840634.0,1,1
15852,11000015851,665,1241642,1241651.0,2,2
15853,11000015852,1479,911468,911517.0,2,1
15854,11000015853,1088,1249280,1249283.0,2,3
15855,11000015854,-1,506883,506938.0,5,2
15856,11000015855,1136,356566,356581.0,1,2
15857,11000015856,1495,403059,403082.0,5,2
15858,11000015857,581,1005715,1005774.0,4,1
15859,11000015858,89,920356,920369.0,2,1
15860,11000015859,1185,845037,845046.0,4,3
15861,11000015860,98,590832,590858.0,4,3
15862,11000015861,751,633637,633664.0,2,1
15863,11000015862,-1,477988,477992.0,2,2
15864,11000015863,1077,1157561,1157611.0,1,2
15865,11000015864,927,1134585,1134608.0,2,2
15866,11000015865,331,514178,514184.0,2,1
15867,11000015866,-1,954828,954839.0,4,2
15868,11000015867,-1,935416,935461.0,2,1
15869,11000015868,897,800041,800090.0,3,1
15870,11000015869,-1,898740,898753.0,4,2
15871,11000015870,561,415648,415671.0,1,2
15872,11000015871,-1,558570,558622.0,1,2
15873,11000015872,890,590725,590774.0,2,1
15874,11000015873,1440,642634,642659.0,3,1
15875,11000015874,1346,1218696,1218704.0,2,2
15876,11000015875,-1,1030284,,1,1
15877,11000015876,-1,797115,797139.0,1,1
15878,11000015877,-1,519739,519775.0,1,2
15879,11000015878,434,578784,578816.0,1,2
15880,11000015879,-1,1066323,1066338.0,4,2
15881,11000015880,-1,554525,554577.0,4,2
15882,11000015881,408,433618,433634.0,1,2
15883,11000015882,1124,645298,645317.0,2,2
15884,11000015883,87,1091593,1091626.0,5,2
15885,11000015884,-1,1040756,1040794.0,1,1
15886,11000015885,1009,1106051,1106059.0,1,2
15887,11000015886,384,404694,404704.0,2,1
15888,11000015887,781,368330,368341.0,4,2
15889,11000015888,-1,1232256,1232282.0,5,2
15890,11000015889,-1,602369,602387.0,1,1
15891,11000015890,1498,1043557,1043563.0,3,1
15892,11000015891,435,695212,695237.0,5,2
15893,11000015892,648,928638,928690.0,5,2
15894,11000015893,239,616201,616259.0,3,1
15895,11000015894,821,1035371,1035402.0,2,2
15896,11000015895,-1,1164125,1164177.0,1,2
15897,11000015896,1404,839544,839602.0,1,2
15898,11000015897,-1,759299,759308.0,4,1
15899,11000015898,245,1066864,1066890.0,4,2
15900,11000015899,82,904777,904801.0,1,2
15901,11000015900,-1,1221532,1221562.0,2,2
15902,11000015901,-1,733722,733750.0,5,2
15903,11000015902,107,672180,672236.0,5,1
15904,11000015903,-1,645249,645306.0,5,1
15905,11000015904,786,807872,807907.0,3,3
15906,11000015905,-1,576305,576358.0,2,2
15907,11000015906,258,495970,495987.0,3,2
15908,11000015907,350,1163589,1163638.0,4,1
15909,11000015908,65,479796,,1,2
15910,11000015909,764,855293,855314.0,2,2
15911,11000015910,132,453645,453690.0,1,2
15912,11000015911,-1,500161,500199.0,1,2
15913,11000015912,-1,732838,732840.0,1,2
15914,11000015913,1335,464567,464569.0,2,2
15915,11000015914,280,1259567,1259587.0,3,2
15916,11000015915,1073,724690,724698.0,3,2
15917,11000015916,85,1213791,1213845.0,1,2
15918,11000015917,947,571719,571770.0,2,1
15919,11000015918,516,715443,715503.0,1,2
15920,11000015919,-1,919913,919928.0,2,1
15921,11000015920,-1,609381,609441.0,1,2
15922,11000015921,-1,648331,648353.0,3,2
15923,11000015922,126,919702,919711.0,1,2
15924,11000015923,420,553238,553243.0,2,2
15925,11000015924,1153,507289,507336.0,5,1
15926,11000015925,1257,536354,536358.0,2,1
15927,11000015926,1368,1134893,1134929.0,3,1
15928,11000015927,1431,783294,783307.0,2,2
15929,11000015928,251,974686,974705.0,1,2
15930,11000015929,649,1071449,1071477.0,3,2
15931,11000015930,744,1215727,,2,2
15932,11000015931,554,1133422,1133425.0,4,2
15933,11000015932,1441,875747,875777.0,2,2
15934,11000015933,-1,446352,446371.0,4,2
15935,11000015934,1246,749201,749225.0,2,1
15936,11000015935,-1,504775,504787.0,2,2
15937,11000015936,-1,1176273,1176330.0,1,2
15938,11000015937,-1,535389,535393.0,1,2
15939,11000015938,1409,508670,508675.0,2,1
15940,11000015939,485,739970,,5,2
15941,11000015940,344,749641,749682.0,3,2
15942,11000015941,1027,739039,,1,1
15943,11000015942,-1,511013,511014.0,2,2
15944,11000015943,545,592159,592172.0,2,1
15945,11000015944,73,560318,,4,1
15946,11000015945,420,750269,750303.0,1,2
15947,11000015946,-1,697182,697240.0,3,2
15948,11000015947,1144,1197939,1197945.0,4,1
15949,11000015948,-1,1252918,1252956.0,1,2
15950,11000015949,761,907611,907647.0,1,1
15951,11000015950,-1,1042472,1042488.0,4,2
15952,11000015951,1282,917845,917892.0,1,2
15953,11000015952,-1,553487,553493.0,4,2
15954,11000015953,221,482439,482459.0,2,2
15955,11000015954,-1,415370,415414.0,1,2
15956,11000015955,-1,733519,733556.0,1,3
15957,11000015956,609,1047538,,2,2
15958,11000015957,103,911126,911185.0,4,2
15959,11000015958,326,502602,502606.0,3,1
15960,11000015959,-1,550755,550761.0,2,2
15961,11000015960,1380,1244546,1244602.0,4,1
15962,11000015961,78,831148,831186.0,2,1
15963,11000015962,1354,655528,655568.0,2,2
15964,11000015963,-1,1128008,1128026.0,2,2
15965,11000015964,238,533181,533220.0,2,2
15966,11000015965,-1,730848,730898.0,1,1
15967,11000015966,783,712871,712918.0,2,2
15968,11000015967,1282,989471,989496.0,2,1
15969,11000015968,754,449763,449788.0,5,3
15970,11000015969,463,363475,363492.0,2,2
15971,11000015970,345,1041229,1041262.0,1,3
15972,11000015971,554,972056,972062.0,4,2
15973,11000015972,1111,451051,451093.0,1,2
15974,11000015973,211,789370,789381.0,3,2
15975,11000015974,1304,978877,978893.0,1,3
15976,11000015975,-1,448355,448411.0,2,1
15977,11000015976,527,519394,519406.0,2,2
15978,11000015977,239,928879,,2,3
15979,11000015978,1484,789210,789219.0,4,2
15980,11000015979,476,1203667,1203702.0,2,2
15981,11000015980,884,558627,558646.0,1,1
15982,11000015981,-1,375542,375564.0,1,1
15983,11000015982,462,792614,792664.0,1,3
15984,11000015983,-1,1144637,1144685.0,3,2
15985,11000015984,1478,421129,421185.0,2,2
15986,11000015985,731,543103,543143.0,1,2
15987,11000015986,329,604232,604291.0,2,1
15988,11000015987,123,1258353,1258370.0,4,2
15989,11000015988,462,918332,,1,2
15990,11000015989,-1,1243880,1243901.0,1,2
15991,11000015990,-1,1217130,1217151.0,2,1
15992,11000015991,800,821317,821347.0,1,2
15993,11000015992,-1,686609,686644.0,2,2
15994,11000015993,542,1146726,1146748.0,3,2
15995,11000015994,2,1258116,1258163.0,1,1
15996,11000015995,787,1194491,1194542.0,1,2
15997,11000015996,-1,540993,541023.0,4,2
15998,11000015997,331,664046,664096.0,4,2
15999,11000015998,648,611527,611540.0,1,2
16000,11000015999,734,1108807,1108843.0,2,2
16001,11000016000,-1,875498,875518.0,2,1
16002,11000016001,-1,640214,640247.0,4,2
16003,11000016002,709,915926,915978.0,2,2
16004,11000016003,1352,1204202,1204210.0,2,1
16005,11000016004,646,800314,800346.0,1,2
16006,11000016005,1062,605312,,4,2
16007,11000016006,114,673311,673354.0,1,2
16008,11000016007,138,578234,578257.0,2,2
16009,11000016008,187,413679,,2,2
16010,11000016009,574,1022123,1022136.0,1,2
16011,11000016010,531,495368,495426.0,3,2
16012,11000016011,813,1175225,1175260.0,4,2
16013,11000016012,-1,363439,363464.0,2,3
16014,11000016013,-1,617055,617095.0,2,3
16015,11000016014,-1,677861,677912.0,2,2
16016,11000016015,-1,892634,892652.0,1,2
16017,11000016016,619,977407,977463.0,1,3
16018,11000016017,-1,533380,533410.0,4,2
16019,11000016018,15,488250,488269.0,4,2
16020,11000016019,65,1021776,1021786.0,4,2
16021,11000016020,-1,888193,888241.0,2,1
16022,11000016021,-1,556955,556963.0,2,1
16023,11000016022,613,597822,597878.0,4,1
16024,11000016023,714,578911,578947.0,4,1
16025,11000016024,-1,357427,357431.0,1,2
16026,11000016025,379,995000,995001.0,2,2
16027,11000016026,736,796949,796977.0,2,1
16028,11000016027,436,477444,477448.0,2,1
16029,11000016028,613,1225127,1225174.0,1,1
16030,11000016029,244,960464,960504.0,5,2
16031,11000016030,-1,1045586,1045607.0,2,2
16032,11000016031,947,1052052,1052088.0,3,2
16033,11000016032,504,373214,373252.0,5,2
16034,11000016033,1207,847416,847426.0,2,2
16035,11000016034,776,1120383,1120409.0,3,2
16036,11000016035,-1,492244,,5,2
16037,11000016036,-1,580908,580925.0,4,1
16038,11000016037,-1,602485,602502.0,2,2
16039,11000016038,227,1122665,1122677.0,1,2
16040,11000016039,-1,1031739,1031776.0,5,2
16041,11000016040,85,942339,942352.0,1,1
16042,11000016041,769,713347,713358.0,2,2
16043,11000016042,287,733043,733093.0,5,1
16044,11000016043,-1,802364,802415.0,2,2
16045,11000016044,883,1250196,1250236.0,3,2
16046,11000016045,1323,924875,924915.0,1,2
16047,11000016046,-1,462333,462364.0,4,2
16048,11000016047,662,481594,481653.0,1,1
16049,11000016048,648,737088,737098.0,2,1
16050,11000016049,-1,414260,414265.0,1,2
16051,11000016050,627,549299,549306.0,5,1
16052,11000016051,148,954167,954203.0,4,2
16053,11000016052,78,1037169,1037202.0,1,2
16054,11000016053,50,478982,478989.0,1,2
16055,11000016054,655,1152721,1152771.0,5,1
16056,11000016055,-1,1267873,1267921.0,1,1
16057,11000016056,-1,1123989,1124020.0,4,1
16058,11000016057,552,512604,512657.0,2,1
16059,11000016058,1131,880002,880056.0,2,1
16060,11000016059,19,867197,867242.0,3,3
16061,11000016060,1163,1127045,1127098.0,2,2
16062,11000016061,741,701520,701540.0,2,2
16063,11000016062,-1,686260,686301.0,1,2
16064,11000016063,-1,752632,752669.0,2,2
16065,11000016064,222,975642,975693.0,1,2
16066,11000016065,-1,1050153,1050205.0,1,2
16067,11000016066,1222,1065834,1065883.0,1,3
16068,11000016067,-1,698711,698756.0,4,2
16069,11000016068,928,760530,760534.0,2,1
16070,11000016069,860,1043938,1043994.0,3,2
16071,11000016070,837,1258328,1258357.0,2,2
16072,11000016071,11,1141268,1141309.0,1,2
16073,11000016072,116,736731,736752.0,2,2
16074,11000016073,-1,1272436,1272466.0,4,2
16075,11000016074,-1,1024444,1024485.0,1,1
16076,11000016075,295,998701,998709.0,2,2
16077,11000016076,-1,534408,534420.0,4,1
16078,11000016077,469,525585,525598.0,2,2
16079,11000016078,476,875844,875873.0,2,2
16080,11000016079,399,939334,939390.0,2,1
16081,11000016080,-1,842119,842161.0,2,2
16082,11000016081,658,870874,870880.0,4,1
16083,11000016082,-1,872372,872399.0,2,1
16084,11000016083,-1,1202203,1202237.0,2,3
16085,11000016084,835,906891,906914.0,1,2
16086,11000016085,104,1092554,1092564.0,1,2
16087,11000016086,1147,974293,974305.0,1,2
16088,11000016087,-1,540348,540354.0,1,2
16089,11000016088,819,605485,605519.0,1,3
16090,11000016089,538,1037244,1037248.0,2,2
16091,11000016090,190,509054,509105.0,5,2
16092,11000016091,381,548298,548330.0,4,1
16093,11000016092,108,897403,897463.0,2,2
16094,11000016093,-1,957795,957824.0,1,1
16095,11000016094,989,955061,955117.0,2,1
16096,11000016095,699,936199,936203.0,3,2
16097,11000016096,118,890850,890855.0,1,2
16098,11000016097,1387,944003,,5,2
16099,11000016098,1356,695449,695461.0,1,2
16100,11000016099,571,1071180,1071198.0,1,2
16101,11000016100,486,986603,986658.0,2,2
16102,11000016101,-1,884054,884081.0,2,2
16103,11000016102,513,712732,712761.0,1,1
16104,11000016103,726,575475,575489.0,1,1
16105,11000016104,-1,998661,998714.0,3,1
16106,11000016105,-1,1043020,1043075.0,1,2
16107,11000016106,279,1055228,1055254.0,2,2
16108,11000016107,-1,578308,578341.0,5,1
16109,11000016108,949,881982,881987.0,4,1
16110,11000016109,-1,380342,380344.0,1,1
16111,11000016110,573,1144740,1144773.0,2,2
16112,11000016111,843,606167,606177.0,1,2
16113,11000016112,388,475753,475769.0,4,1
16114,11000016113,1342,1214583,1214628.0,2,1
16115,11000016114,1007,650262,650304.0,3,1
16116,11000016115,279,629948,629958.0,2,2
16117,11000016116,1121,1048109,1048120.0,2,2
16118,11000016117,-1,379228,,1,1
16119,11000016118,-1,1245684,1245694.0,3,2
16120,11000016119,757,1257424,1257469.0,4,2
16121,11000016120,460,473073,473074.0,4,2
16122,11000016121,870,590088,590130.0,3,2
16123,11000016122,-1,459997,,2,1
16124,11000016123,-1,1268467,1268469.0,5,2
16125,11000016124,1142,1159791,,5,1
16126,11000016125,-1,1173985,1174003.0,1,1
16127,11000016126,812,683072,683112.0,2,1
16128,11000016127,-1,451241,451267.0,2,2
16129,11000016128,74,422355,422368.0,1,2
16130,11000016129,-1,522528,522559.0,4,2
16131,11000016130,1025,678871,678921.0,1,2
16132,11000016131,446,754325,754354.0,1,1
16133,11000016132,683,509886,509895.0,1,2
16134,11000016133,-1,1149109,1149118.0,3,2
16135,11000016134,-1,1226012,1226023.0,1,1
16136,11000016135,1265,1239043,1239070.0,1,1
16137,11000016136,-1,521773,521823.0,2,2
16138,11000016137,1445,1175374,1175407.0,5,1
16139,11000016138,40,960860,960876.0,1,2
16140,11000016139,-1,612755,612794.0,1,1
16141,11000016140,-1,724657,724715.0,5,1
16142,11000016141,471,592373,592379.0,2,2
16143,11000016142,1495,777385,777401.0,1,1
16144,11000016143,1428,363641,363674.0,2,2
16145,11000016144,697,1063072,1063075.0,4,2
16146,11000016145,265,905662,905664.0,1,3
16147,11000016146,287,918182,918220.0,1,1
16148,11000016147,-1,771475,771531.0,2,2
16149,11000016148,-1,865773,865804.0,2,1
16150,11000016149,1421,653818,653872.0,1,2
16151,11000016150,58,1234559,1234615.0,4,2
16152,11000016151,115,1270272,1270279.0,2,1
16153,11000016152,-1,914899,914913.0,2,2
16154,11000016153,924,377111,377133.0,1,3
16155,11000016154,-1,1002268,1002310.0,1,2
16156,11000016155,606,596573,596585.0,1,2
16157,11000016156,-1,1066520,1066524.0,3,2
16158,11000016157,183,1048878,1048919.0,2,1
16159,11000016158,-1,1066882,1066913.0,2,1
16160,11000016159,997,465041,465078.0,2,1
16161,11000016160,764,937336,937345.0,1,2
16162,11000016161,17,603414,603457.0,4,2
16163,11000016162,-1,1018476,1018487.0,2,1
16164,11000016163,-1,769446,769472.0,4,2
16165,11000016164,-1,1234166,,2,2
16166,11000016165,971,1088928,,4,1
16167,11000016166,779,1227559,,2,1
16168,11000016167,340,889665,889715.0,1,2
16169,11000016168,894,810530,810537.0,4,2
16170,11000016169,807,1193593,1193640.0,1,1
16171,11000016170,116,693210,693263.0,1,2
16172,11000016171,-1,405081,405104.0,2,2
16173,11000016172,244,1082801,1082861.0,4,2
16174,11000016173,1148,510111,,2,2
16175,11000016174,219,575075,575111.0,1,2
16176,11000016175,1218,780622,780667.0,4,1
16177,11000016176,-1,980959,981017.0,2,2
16178,11000016177,-1,581350,581410.0,4,2
16179,11000016178,929,635008,635062.0,4,2
16180,11000016179,478,606001,606041.0,5,2
16181,11000016180,-1,647541,647574.0,1,1
16182,11000016181,1309,721787,721789.0,3,2
16183,11000016182,-1,415825,415829.0,1,1
16184,11000016183,949,746958,747012.0,2,1
16185,11000016184,1274,914509,914555.0,2,2
16186,11000016185,16,1121231,1121247.0,2,2
16187,11000016186,-1,1212966,1212984.0,4,2
16188,11000016187,902,1269112,1269146.0,2,2
16189,11000016188,-1,633629,633652.0,4,2
16190,11000016189,-1,1032746,1032783.0,5,3
16191,11000016190,748,475748,475758.0,5,2
16192,11000016191,912,629541,629564.0,1,3
16193,11000016192,612,797082,797086.0,5,1
16194,11000016193,-1,1215963,1216016.0,1,2
16195,11000016194,1395,437021,437061.0,4,1
16196,11000016195,-1,1136699,1136724.0,1,2
16197,11000016196,1306,353263,353276.0,2,1
16198,11000016197,30,972144,972148.0,4,2
16199,11000016198,-1,525940,525973.0,4,1
16200,11000016199,1284,759312,759339.0,2,2
16201,11000016200,-1,502939,502992.0,4,2
16202,11000016201,1227,655771,655812.0,2,2
16203,11000016202,1254,918961,919020.0,2,2
16204,11000016203,878,385163,385208.0,5,1
16205,11000016204,863,556883,556939.0,2,1
16206,11000016205,1129,356859,356902.0,2,2
16207,11000016206,-1,1265624,1265627.0,1,2
16208,11000016207,1426,393295,393339.0,1,1
16209,11000016208,146,1011588,1011599.0,1,2
16210,11000016209,1388,367647,367663.0,1,1
16211,11000016210,-1,1131943,1131999.0,1,1
16212,11000016211,-1,664705,664739.0,1,2
16213,11000016212,1066,594814,594860.0,2,2
16214,11000016213,591,683228,683257.0,1,1
16215,11000016214,1334,1246514,1246548.0,2,1
16216,11000016215,541,498254,498299.0,2,1
16217,11000016216,800,1096015,1096027.0,5,1
16218,11000016217,734,505023,505042.0,1,2
16219,11000016218,956,1087283,1087302.0,2,3
16220,11000016219,917,567247,567295.0,2,2
16221,11000016220,768,869082,869083.0,2,2
16222,11000016221,82,1144517,1144519.0,2,1
16223,11000016222,368,929872,929896.0,5,2
16224,11000016223,1232,644198,644211.0,1,2
16225,11000016224,531,384461,384481.0,1,2
16226,11000016225,-1,871994,872035.0,5,1
16227,11000016226,1439,709691,709731.0,2,1
16228,11000016227,1228,505560,505579.0,5,2
16229,11000016228,-1,517431,517435.0,4,2
16230,11000016229,55,728441,728462.0,1,1
16231,11000016230,1255,368877,,4,1
16232,11000016231,-1,842816,842823.0,2,1
16233,11000016232,1022,573476,573521.0,4,2
16234,11000016233,1151,1152396,1152454.0,4,1
16235,11000016234,1482,379674,379721.0,1,2
16236,11000016235,-1,782724,782740.0,4,2
16237,11000016236,535,1047664,1047711.0,2,2
16238,11000016237,1494,1116789,1116849.0,2,2
16239,11000016238,-1,370684,370740.0,1,2
16240,11000016239,797,583533,583587.0,1,1
16241,11000016240,1366,851574,851584.0,3,2
16242,11000016241,-1,644834,644878.0,2,2
16243,11000016242,650,662103,662112.0,2,2
16244,11000016243,-1,669943,669981.0,1,2
16245,11000016244,-1,605516,605565.0,1,2
16246,11000016245,854,834617,834620.0,1,2
16247,11000016246,-1,543535,543545.0,2,2
16248,11000016247,959,951838,951880.0,2,2
16249,11000016248,-1,896876,896913.0,1,2
16250,11000016249,-1,595938,595967.0,1,2
16251,11000016250,523,1217850,1217895.0,5,2
16252,11000016251,822,759179,759210.0,3,2
16253,11000016252,-1,834177,834213.0,3,2
16254,11000016253,1480,1257676,1257682.0,1,2
16255,11000016254,949,575232,,2,2
16256,11000016255,811,465156,465191.0,2,1
16257,11000016256,254,1039753,1039800.0,3,1
16258,11000016257,91,885630,885689.0,1,2
16259,11000016258,-1,733292,733333.0,4,1
16260,11000016259,-1,1028145,1028202.0,4,2
16261,11000016260,560,1133714,1133735.0,1,2
16262,11000016261,455,583516,583526.0,2,1
16263,11000016262,-1,1250802,1250835.0,1,2
16264,11000016263,-1,844066,844082.0,2,2
16265,11000016264,1295,822735,822767.0,4,2
16266,11000016265,-1,433912,433938.0,1,2
